标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
"SZ159869,SZ159941,SZ159852","游戏ETF,纳指ETF,软件ETF",2023-02-06,"0.8920,0.6540,0.9670",2023-02-13,"0.9290,0.6460,0.9560",0.56%,28.5632
"SH512690,SZ159766,SH515880","酒ETF,旅游ETF,通信ETF",2023-02-13,"0.9510,1.1360,0.9320",2023-02-20,"0.9600,1.1250,0.9230",0.39%,28.6734
"SH560080,SH513360,SH513080","中药ETF,教育ETF博时,法国CAC40ETF",2023-02-20,"1.2560,0.5850,1.4060",2023-02-27,"1.2300,0.5640,1.3770",-0.15%,28.63
"SH512670,SH515220,SZ159930","国防ETF,煤炭ETF,能源ETF",2023-02-27,"0.8950,2.1439,1.1390",2023-03-06,"0.9160,2.0871,1.1370",1.11%,28.9487
"SH513360,SH515600,SH513130","教育ETF博时,央企创新ETF,恒生科技ETF",2023-03-06,"0.5910,1.3660,0.5480",2023-03-13,"0.5530,1.3640,0.5070",-7.36%,26.8186
"SH515400,SZ159852,SZ159998","大数据ETF,软件ETF,计算机ETF",2023-03-13,"0.9600,0.9910,0.9800",2023-03-20,"0.9350,0.9960,0.9800",5.62%,28.3265
"SZ159869,SH512980,SH516620","游戏ETF,传媒ETF,影视ETF",2023-03-20,"1.0170,0.7500,1.0460",2023-03-27,"1.1750,0.8280,1.1090",13.80%,32.2367
"SZ159869,SZ159852,SZ159998","游戏ETF,软件ETF,计算机ETF",2023-03-27,"1.1750,1.1020,1.0790",2023-04-03,"1.3120,1.2200,1.1570",4.35%,33.6384
"SZ159869,SZ159852,SH560800","游戏ETF,软件ETF,数字经济ETF",2023-04-03,"1.3120,1.2200,0.8460",2023-04-11,"1.3240,1.0990,0.8240",0.72%,33.882
"SH513060,SZ159892,SZ159615","恒生医疗ETF博时,恒生医药ETF,恒生生物科技ETF南方",2023-04-11,"0.5710,0.6600,0.9660",2023-04-18,"0.5870,0.6840,1.0020",3.37%,35.0248
"SZ159930,SH515220,SH510230","能源ETF,煤炭ETF,金融ETF",2023-04-18,"1.2220,2.0669,0.9599",2023-04-25,"1.1950,1.9442,0.9389",-1.94%,34.3452
"SZ159869,SH513080,SH513520","游戏ETF,法国CAC40ETF,日经ETF",2023-04-25,"1.4910,1.5150,1.1170",2023-05-05,"1.5530,1.4680,1.1360",4.68%,35.9528
"SH512980,SH512070,SH516620","传媒ETF,证券保险ETF易方达,影视ETF",2023-05-05,"0.9920,0.6880,1.2210",2023-05-12,"0.9170,0.6710,1.1830",-1.36%,35.4646
"SZ159840,SH515030,SH513520","锂电池ETF工银,新能源车ETF,日经ETF",2023-05-12,"0.6660,1.5460,1.1690",2023-05-19,"0.6690,1.5690,1.3960",4.25%,36.9729
"SH513520,SH515880,SH513310","日经ETF,通信ETF,中韩半导体ETF",2023-05-19,"1.3960,1.0690,1.1300",2023-05-26,"1.1860,1.0730,1.1460",-1.81%,36.3025
"SH515880,SH511360,SH588380","通信ETF,短融ETF海富通,双创50ETF",2023-05-26,"1.0730,107.3030,0.5920",2023-06-02,"1.1350,107.3510,0.5930",2.11%,37.0687
"SZ159852,SZ159869,SH513360","软件ETF,游戏ETF,教育ETF博时",2023-06-02,"1.0150,1.5210,0.5530",2023-06-09,"1.0090,1.5540,0.5750",-0.80%,36.7739
"SH513130,SZ159850,SH512200","恒生科技ETF,恒生国企ETF,房地产ETF",2023-06-09,"0.5300,0.6350,0.6410",2023-06-16,"0.5690,0.6600,0.6410",3.41%,38.0263
"SH515880,SZ159663,SZ159667","通信ETF,机床ETF,工业母机ETF",2023-06-16,"1.2900,1.0310,1.0170",2023-06-27,"1.2760,1.0300,1.0160",2.26%,38.8862
"SZ159611,SH562550,SH511090","电力ETF,绿电ETF,30年国债ETF",2023-06-27,"0.9370,1.0420,94.4682",2023-07-04,"0.9410,1.0440,94.8800",0.64%,39.1369
"SZ159985,SH515250,SZ159615","豆粕ETF,智能汽车ETF,恒生生物科技ETF南方",2023-07-04,"2.0140,0.9510,0.8660",2023-07-11,"2.0170,0.9570,0.8290",-0.06%,39.1144
"SZ159766,SZ159930,SH516520","旅游ETF,能源ETF,智能驾驶ETF",2023-07-11,"0.9240,1.2010,0.9900",2023-07-18,"0.9000,1.2010,0.9960",-0.66%,38.8565
"SH513130,SZ159507,SH513310","恒生科技ETF,电信ETF,中韩半导体ETF",2023-07-18,"0.5590,1.0230,1.2450",2023-07-25,"0.5430,0.9670,1.1990",-4.10%,37.2639
"SH512200,SZ159707,SH512690","房地产ETF,地产ETF,酒ETF",2023-07-25,"0.6600,0.8550,0.8260",2023-08-01,"0.6960,0.8870,0.8430",11.65%,41.606
"SH512000,SH512880,SH512070","券商ETF,证券ETF,证券保险ETF易方达",2023-08-01,"0.9650,1.0110,0.7070",2023-08-08,"1.0120,1.0590,0.7170",3.78%,43.1797
"SH516620,SZ159851,SZ159869","影视ETF,金融科技ETF,游戏ETF",2023-08-08,"1.0760,1.2170,1.2380",2023-08-15,"1.0180,1.1930,1.2050",-2.65%,42.0338
"SZ159985,SH513290,SH560080","豆粕ETF,纳指生物科技ETF汇添富,中药ETF",2023-08-15,"2.2370,1.0830,1.2260",2023-08-22,"2.2720,1.0710,1.1660",-0.53%,41.812
"SH511090,SH511260,SZ159972","30年国债ETF,十年国债ETF,5年地债ETF",2023-08-22,"97.6390,121.6807,107.1409",2023-08-29,"97.3032,121.2832,107.1260",-0.20%,41.7297
"SH512200,SZ159707,SZ159615","房地产ETF,地产ETF,恒生生物科技ETF南方",2023-08-29,"0.6970,0.8880,0.8410",2023-09-05,"0.6410,0.8390,0.8150",-1.18%,41.2362
"SH515220,SZ159930,SH510410","煤炭ETF,能源ETF,资源ETF博时",2023-09-05,"2.0550,1.2490,1.1380",2023-09-12,"2.0358,1.2470,1.1300",-0.29%,41.1176
"SZ159883,SZ159892,SH513060","医疗器械ETF,恒生医药ETF,恒生医疗ETF博时",2023-09-12,"0.5510,0.5600,0.4760",2023-09-19,"0.5600,0.5680,0.4810",1.56%,41.7603
"SZ159992,SZ159837,SH512170","创新药ETF,生物科技ETF易方达,医疗ETF",2023-09-19,"0.8210,0.5200,0.4100",2023-09-26,"0.8260,0.5200,0.4090",0.46%,41.9518
"SZ159869,SH515880,SZ159663","游戏ETF,通信ETF,机床ETF",2023-09-26,"1.0860,1.0960,0.9780",2023-10-11,"1.0870,1.1320,0.9700",1.36%,42.5234
"SH513360,SZ159732,SZ159509","教育ETF博时,消费电子ETF,纳指科技ETF景顺",2023-10-11,"0.5990,0.6930,0.9770",2023-10-18,"0.5890,0.6730,0.9710",1.39%,43.1149
"SH518880,SZ159930,SH515220","黄金ETF,能源ETF,煤炭ETF",2023-10-18,"4.5230,1.2530,2.0706",2023-10-25,"4.5570,1.2120,2.0495",-1.55%,42.4468
"SH512690,SH511010,SH511030","酒ETF,国债ETF,公司债ETF",2023-10-25,"0.7350,129.7981,8.3444",2023-11-01,"0.7750,130.1321,8.3525",2.22%,43.3881
"SZ159892,SZ159615,SH513060","恒生医药ETF,恒生生物科技ETF南方,恒生医疗ETF博时",2023-11-01,"0.5990,0.8710,0.4940",2023-11-08,"0.6350,0.9210,0.5180",5.16%,45.6268
"SZ159869,SH512980,SH516620","游戏ETF,传媒ETF,影视ETF",2023-11-08,"1.1450,0.7980,1.0020",2023-11-15,"1.1020,0.7750,0.9700",0.81%,45.9943
"SH512670,SZ159509,SZ159638","国防ETF,纳指科技ETF景顺,高端装备ETF嘉实",2023-11-15,"0.7350,1.0290,0.8130",2023-11-22,"0.7270,1.0340,0.7980",0.89%,46.4051
"SH516620,SH512980,SH560080","影视ETF,传媒ETF,中药ETF",2023-11-22,"1.0200,0.8040,1.1830",2023-11-29,"0.9540,0.7570,1.1950",-2.00%,45.4786
"SH515220,SH513310,SH518880","煤炭ETF,中韩半导体ETF,黄金ETF",2023-11-29,"2.1732,1.2310,4.5910",2023-12-06,"2.1567,1.1860,4.5780",-1.50%,44.7955
"SH516620,SH513290,SZ159608","影视ETF,纳指生物科技ETF汇添富,稀有金属ETF",2023-12-06,"1.0210,1.0360,0.5750",2023-12-13,"1.0610,1.0650,0.5470",3.16%,46.2128
"SZ159509,SZ159941,SH513360","纳指科技ETF景顺,纳指ETF,教育ETF博时",2023-12-13,"1.0630,0.9000,0.6470",2023-12-20,"1.0830,0.9140,0.6130",1.03%,46.6879
"SH513520,SH513730,SH513970","日经ETF,东南亚科技ETF,恒生消费ETF",2023-12-20,"1.3400,1.0360,0.7720",2023-12-27,"1.3360,1.0720,0.7670",3.89%,48.5057
"SH513730,SH513290,SH512670","东南亚科技ETF,纳指生物科技ETF汇添富,国防ETF",2023-12-27,"1.0720,1.1400,0.6790",2024-01-04,"1.0430,1.1510,0.6810",-0.26%,48.3812
"SH515220,SZ159930,SH510880","煤炭ETF,能源ETF,红利ETF华泰柏瑞",2024-01-04,"2.2647,1.3100,2.6439",2024-01-11,"2.2157,1.2750,2.6099",0.30%,48.5272
"SH513520,SZ159509,SH515790","日经ETF,纳指科技ETF景顺,光伏ETF",2024-01-11,"1.4460,1.1030,0.8790",2024-01-18,"1.4470,1.1010,0.8570",1.57%,49.2873
"SH511090,SZ159972,SH511260","30年国债ETF,5年地债ETF,十年国债ETF",2024-01-18,"100.1560,108.2502,122.9351",2024-01-25,"101.1748,108.6059,123.0719",0.49%,49.5266
"SH513850,SH510810,SH513330","美国50ETF易方达,上海国企ETF汇添富,恒生互联网ETF",2024-01-25,"1.5390,0.6968,0.3200",2024-02-01,"1.1380,0.6608,0.3010",-9.52%,44.81
"SH511090,SH518880,SH511260","30年国债ETF,黄金ETF,十年国债ETF",2024-02-01,"103.1421,4.6680,123.7881",2024-02-08,"103.4498,4.6620,123.8698",0.06%,44.8363
"SH588190,SH516780,SZ159643","科创100ETF,稀土ETF,疫苗ETF",2024-02-08,"0.7910,0.8140,0.6950",2024-02-23,"0.8090,0.8200,0.7000",1.33%,45.4346
"SH563300,SZ159851,SH516620","中证2000ETF,金融科技ETF,影视ETF",2024-02-23,"0.8560,0.9330,0.8770",2024-03-01,"0.8820,0.9800,0.9140",5.12%,47.7591
"SZ159998,SH515400,SH560800","计算机ETF,大数据ETF,数字经济ETF",2024-03-01,"0.7940,0.7640,0.6030",2024-03-08,"0.7720,0.7360,0.5910",-0.21%,47.6583
"SH517520,SH561330,SH512400","黄金股ETF,矿业ETF,有色金属ETF",2024-03-08,"1.0870,0.9230,0.9652",2024-03-15,"1.1280,0.9710,1.0112",1.22%,48.2376
"SZ159992,SZ159766,SZ159985","创新药ETF,旅游ETF,豆粕ETF",2024-03-15,"0.7420,0.7280,2.1670",2024-03-22,"0.7110,0.7170,2.1920",0.84%,48.6418
"SH516620,SH512980,SZ159865","影视ETF,传媒ETF,养殖ETF",2024-03-22,"1.0520,0.8100,0.6290",2024-03-29,"0.9570,0.7360,0.6250",-5.90%,45.7709
"SH517520,SH518880,SH513310","黄金股ETF,黄金ETF,中韩半导体ETF",2024-03-29,"1.1930,5.1260,1.2960",2024-04-09,"1.2720,5.3690,1.2750",6.38%,48.6932
"SH561330,SZ159608,SH518880","矿业ETF,稀有金属ETF,黄金ETF",2024-04-09,"1.0580,0.5970,5.3690",2024-04-16,"1.0140,0.5430,5.4520",0.33%,48.8554
"SZ159930,SH515600,SH510880","能源ETF,央企创新ETF,红利ETF华泰柏瑞",2024-04-16,"1.5510,1.4040,2.9616",2024-04-23,"1.4750,1.3820,2.8968",-1.09%,48.3217
"SH513050,SH513330,SH512670","中概互联网ETF易方达,恒生互联网ETF,国防ETF",2024-04-23,"0.9650,0.3460,0.5900",2024-04-30,"1.0100,0.3740,0.6020",7.81%,52.0971
"SZ159707,SH512200,SZ159949","地产ETF,房地产ETF,创业板50ETF",2024-04-30,"0.5630,0.4620,0.7980",2024-05-10,"0.5990,0.4830,0.8000",-1.48%,51.3249
"SH512670,SH513170,SH513950","国防ETF,恒生央企ETF,恒生红利ETF",2024-05-10,"0.6400,1.1240,0.9813",2024-05-17,"0.6310,1.1410,1.0017",2.17%,52.4369
"SH512200,SZ159707,SZ159745","房地产ETF,地产ETF,建材ETF",2024-05-17,"0.5470,0.6840,0.6390",2024-05-24,"0.5090,0.6300,0.6090",2.70%,53.8541
"SH511090,SZ159972,SH511260","30年国债ETF,5年地债ETF,十年国债ETF",2024-05-24,"105.8189,111.0840,125.6762",2024-05-31,"106.1003,111.2300,125.7372",0.39%,54.0619
"SZ159840,SZ159546,SZ159755","锂电池ETF工银,集成电路ETF,电池ETF",2024-05-31,"0.4640,0.8450,0.5800",2024-06-07,"0.4580,0.8440,0.5710",0.85%,54.5188
"SZ159509,SH513290,SZ159941","纳指科技ETF景顺,纳指生物科技ETF汇添富,纳指ETF",2024-06-07,"1.5480,1.1950,1.0510",2024-06-17,"1.7090,1.1910,1.0880",3.44%,56.3948
"SH515880,SZ159509,SH511030","通信ETF,纳指科技ETF景顺,公司债ETF",2024-06-17,"1.2090,1.7090,9.4420",2024-06-24,"1.1790,1.6750,9.4474",1.23%,57.0887
"SH513290,SH513400,SH511010","纳指生物科技ETF汇添富,道琼斯ETF,国债ETF",2024-06-24,"1.2060,1.0110,134.4934",2024-07-01,"1.2080,1.0280,134.6431",1.31%,57.8381
"SZ159509,SZ159611,SH516780","纳指科技ETF景顺,电力ETF,稀土ETF",2024-07-01,"1.7170,1.0650,0.8310",2024-07-08,"1.7010,1.0690,0.7860",-1.30%,57.0872
"SZ159687,SH513850,SH517520","亚太精选ETF南方,美国50ETF易方达,黄金股ETF",2024-07-08,"1.4520,1.3710,1.2610",2024-07-15,"1.3490,1.3510,1.2910",-1.13%,56.4405
"SH513290,SZ159707,SZ159615","纳指生物科技ETF汇添富,地产ETF,恒生生物科技ETF南方",2024-07-15,"1.3090,0.5450,0.6000",2024-07-22,"1.2850,0.5530,0.6180",0.12%,56.5079
"SZ159638,SH512670,SH512660","高端装备ETF嘉实,国防ETF,军工ETF",2024-07-22,"0.6740,0.6080,0.8950",2024-07-29,"0.6810,0.6190,0.9020",1.45%,57.3276
"SH512670,SZ159638,SH512660","国防ETF,高端装备ETF嘉实,军工ETF",2024-07-29,"0.6190,0.6810,0.9020",2024-08-05,"0.6070,0.6690,0.8840",1.22%,58.0289
"SH512200,SZ159766,SH560080","房地产ETF,旅游ETF,中药ETF",2024-08-05,"1.1814,0.6480,1.0120",2024-08-12,"1.1910,0.6270,1.0530",26.06%,73.1525
"SZ159687,SH513730,SH513050","亚太精选ETF南方,东南亚科技ETF,中概互联网ETF易方达",2024-08-12,"1.1960,1.1270,1.0230",2024-08-19,"1.2490,1.1820,1.0450",4.31%,76.3025
"SH513520,SZ159509,SZ159941","日经ETF,纳指科技ETF景顺,纳指ETF",2024-08-19,"1.4630,1.5640,1.0790",2024-08-26,"1.4910,1.5790,1.0900",-0.64%,75.8112
"SZ159996,SH520830,SZ159920","家电ETF,沙特ETF,恒生ETF",2024-08-26,"1.0590,1.0190,1.0740",2024-09-02,"1.0510,1.0050,1.0650",0.81%,76.4229
"SZ159732,SH515250,SZ159667","消费电子ETF,智能汽车ETF,工业母机ETF",2024-09-02,"0.6280,0.6940,0.7380",2024-09-09,"0.6080,0.6970,0.7390",-2.99%,74.1403
"SH512000,SH512880,SH511090","券商ETF,证券ETF,30年国债ETF",2024-09-09,"0.7770,0.8080,112.5012",2024-09-18,"0.7720,0.8060,115.2761",0.12%,74.2285
"SZ159509,SZ159941,SZ159615","纳指科技ETF景顺,纳指ETF,恒生生物科技ETF南方",2024-09-18,"1.5270,1.0650,0.6250",2024-09-25,"1.5360,1.0700,0.6460",1.45%,75.3065
"SZ159851,SH515220,SH515210","金融科技ETF,煤炭ETF,钢铁ETF",2024-09-25,"0.8570,1.0555,0.9701",2024-10-09,"1.3310,1.0935,1.0797",27.61%,96.0998
"SH588000,SH588380,SZ159949","科创50ETF,双创50ETF,创业板50ETF",2024-10-09,"1.0960,0.6280,1.0230",2024-10-16,"0.9230,0.5400,0.9060",-19.81%,77.0634
"SZ159851,SZ159707,SH512200","金融科技ETF,地产ETF,房地产ETF",2024-10-16,"1.2920,0.7130,1.5810",2024-10-23,"1.3580,0.6850,1.5280",3.88%,80.0559
"SH515790,SH516160,SZ159995","光伏ETF,新能源ETF,芯片ETF",2024-10-23,"0.8610,2.1330,1.1730",2024-10-30,"0.8660,2.1420,1.1610",2.91%,82.3859
"SH515400,SH512200,SZ159851","大数据ETF,房地产ETF,金融科技ETF",2024-10-30,"0.8030,1.5970,1.4010",2024-11-06,"0.8580,1.7600,1.5200",9.42%,90.145
"SH516780,SZ159608,SH512670","稀土ETF,稀有金属ETF,国防ETF",2024-11-06,"1.1430,0.6440,0.7930",2024-11-13,"1.1290,0.6590,0.7800",1.30%,91.3153
"SH515400,SZ159840,SH512930","大数据ETF,锂电池ETF工银,AI人工智能ETF",2024-11-13,"0.9520,0.6030,1.4150",2024-11-20,"0.8730,0.5760,1.3080",-6.59%,85.3013
"SH513730,SH518880,SH517520","东南亚科技ETF,黄金ETF,黄金股ETF",2024-11-20,"1.3860,5.8570,1.1420",2024-11-27,"1.4090,5.8990,1.1250",0.02%,85.3162
"SH513400,SH516620,SH513290","道琼斯ETF,影视ETF,纳指生物科技ETF汇添富",2024-11-27,"1.1940,0.9900,1.2160",2024-12-04,"1.2020,0.9670,1.2130",1.92%,86.952
"SH562500,SZ159667,SZ159663","机器人ETF,工业母机ETF,机床ETF",2024-12-04,"0.8230,1.0390,1.0380",2024-12-11,"0.8640,1.0830,1.0820",6.21%,92.3489
"SH516620,SZ159766,SH513130","影视ETF,旅游ETF,恒生科技ETF",2024-12-11,"1.0730,0.7610,0.6120",2024-12-18,"1.0440,0.7450,0.6030",-1.65%,90.8281
"SZ159509,SZ159941,SH513400","纳指科技ETF景顺,纳指ETF,道琼斯ETF",2024-12-18,"1.6630,1.2660,1.2220",2024-12-25,"1.6440,1.2610,1.1850",-0.97%,89.9512
"SH511030,SH513850,SH513170","公司债ETF,美国50ETF易方达,恒生央企ETF",2024-12-25,"10.5060,1.4890,1.2320",2025-01-02,"10.5250,1.4560,1.2010",-0.15%,89.815
"SH511090,SZ159985,SH520830","30年国债ETF,豆粕ETF,沙特ETF",2025-01-02,"122.8147,1.8410,1.0260",2025-01-09,"121.9514,1.7740,1.1440",1.64%,91.2842
"SZ159561,SZ159687,SH520830","德国ETF嘉实,亚太精选ETF南方,沙特ETF",2025-01-09,"1.2090,1.4330,1.1440",2025-01-16,"1.3050,1.4920,1.1770",9.39%,99.8528
"SZ159851,SZ159561,SZ159687","金融科技ETF,德国ETF嘉实,亚太精选ETF南方",2025-01-16,"1.3780,1.3050,1.4920",2025-01-23,"1.3670,1.6710,1.7450",14.08%,113.909
"SZ159561,SZ159687,SH513080","德国ETF嘉实,亚太精选ETF南方,法国CAC40ETF",2025-01-23,"1.6710,1.7450,1.7910",2025-02-07,"1.3130,1.5400,1.6710",-7.98%,104.8189
"SZ159822,SZ159852,SZ159869","新经济ETF银华,软件ETF,游戏ETF",2025-02-07,"0.6930,0.8810,1.1380",2025-02-14,"0.6740,0.9480,1.3240",2.62%,107.569
"SH516620,SZ159869,SH513050","影视ETF,游戏ETF,中概互联网ETF易方达",2025-02-14,"1.1750,1.3240,1.4240",2025-02-21,"1.0970,1.2980,1.5060",-1.35%,106.1203
"SH562500,SZ159667,SH563210","机器人ETF,工业母机ETF,专精特新ETF",2025-02-21,"1.0110,1.1940,1.1450",2025-02-28,"0.9440,1.1380,1.0570",3.75%,110.0947
"SH515080,SZ159666,SH511090","中证红利ETF,交通运输ETF,30年国债ETF",2025-02-28,"1.4293,0.9540,121.2296",2025-03-07,"1.4350,0.9470,119.5781",-0.17%,109.9076
"SH513330,SH513050,SH513130","恒生互联网ETF,中概互联网ETF易方达,恒生科技ETF",2025-03-07,"0.5570,1.5660,0.8070",2025-03-14,"0.5460,1.5370,0.7910",-5.69%,103.6533
"SH517520,SH512690,SH515220","黄金股ETF,酒ETF,煤炭ETF",2025-03-14,"1.2780,0.6520,1.0045",2025-03-21,"1.2860,0.6220,0.9948",2.51%,106.2541
"SZ159309,SH513500,SZ159941","油气ETF汇添富,标普500ETF博时,纳指ETF",2025-03-21,"0.9840,1.9730,1.1060",2025-03-28,"0.9500,1.9630,1.1110",0.29%,106.5638
"SZ159822,SH520500,SZ159615","新经济ETF银华,恒生创新药ETF,恒生生物科技ETF南方",2025-03-28,"0.8010,1.2940,0.8830",2025-04-07,"0.6260,1.1960,0.8150",0.22%,106.7943
"SZ159698,SH511090,SZ159985","粮食ETF,30年国债ETF,豆粕ETF",2025-04-07,"0.8920,123.4761,1.9750",2025-04-14,"0.9210,122.3211,2.0100",2.76%,109.7435
"SH517520,SH520500,SZ159615","黄金股ETF,恒生创新药ETF,恒生生物科技ETF南方",2025-04-14,"1.3960,1.2750,0.8620",2025-04-21,"1.4850,1.2300,0.8360",1.49%,111.3755
"SH512200,SH518880,SZ159707","房地产ETF,黄金ETF,地产ETF",2025-04-21,"1.4250,7.7240,0.6290",2025-04-28,"1.3530,7.4650,0.5990",-1.70%,109.4838
"SH513850,SH513730,SZ159509","美国50ETF易方达,东南亚科技ETF,纳指科技ETF景顺",2025-04-28,"1.2740,1.1530,1.3990",2025-05-08,"1.2990,1.2090,1.4410",2.71%,112.4471
"SZ159378,SZ159638,SH512670","通用航空ETF,高端装备ETF嘉实,国防ETF",2025-05-08,"1.1060,0.8000,0.7330",2025-05-15,"1.0780,0.7730,0.7070",1.21%,113.8103
"SZ159822,SZ159509,SZ159941","新经济ETF银华,纳指科技ETF景顺,纳指ETF",2025-05-15,"0.7270,1.5300,1.1740",2025-05-22,"0.6970,1.5040,1.1560",-2.82%,110.6005
"SH520500,SH517520,SZ159615","恒生创新药ETF,黄金股ETF,恒生生物科技ETF南方",2025-05-22,"1.3480,1.4140,0.9250",2025-05-29,"1.4040,1.3980,0.9570",-1.44%,109.0035
"SZ159509,SZ159851,SZ159941","纳指科技ETF景顺,金融科技ETF,纳指ETF",2025-05-29,"1.5710,1.4240,1.1960",2025-06-06,"1.5580,1.4450,1.1770",3.50%,112.8161
"SH513310,SH515880,SZ159583","中韩半导体ETF,通信ETF,通信设备ETF",2025-06-06,"1.5870,1.3050,0.5740",2025-06-13,"1.5660,1.3220,0.5750",1.76%,114.8071
"SH517520,SH520500,SZ159892","黄金股ETF,恒生创新药ETF,恒生医药ETF",2025-06-13,"1.5250,1.6380,0.7570",2025-06-20,"1.4420,1.4980,0.7000",-8.00%,105.619
"SH512690,SH513310,SH511090","酒ETF,中韩半导体ETF,30年国债ETF",2025-06-20,"0.5580,1.5980,123.6973",2025-06-27,"0.5520,1.6660,123.2500",2.36%,108.1113
"SZ159851,SZ159852,SZ159687","金融科技ETF,软件ETF,亚太精选ETF南方",2025-06-27,"1.6550,0.8030,1.4490",2025-07-04,"1.6320,0.7900,1.4000",-1.49%,106.5018
"SH515210,SH520500,SZ159615","钢铁ETF,恒生创新药ETF,恒生生物科技ETF南方",2025-07-04,"1.2154,1.6410,1.0850",2025-07-11,"1.2720,1.6440,1.0950",1.12%,107.6982
"SH516780,SH512200,SH515790","稀土ETF,房地产ETF,光伏ETF",2025-07-11,"1.2460,1.4460,0.7260",2025-07-18,"1.2720,1.4090,0.7190",0.52%,108.2574
"SH520500,SZ159615,SZ159892","恒生创新药ETF,恒生生物科技ETF南方,恒生医药ETF",2025-07-18,"1.8690,1.2260,0.8480",2025-07-25,"1.8820,1.2350,0.8580",1.37%,109.738
"SZ159608,SH516780,SZ159643","稀有金属ETF,稀土ETF,疫苗ETF",2025-07-25,"0.7580,1.3930,0.6390",2025-08-01,"0.7120,1.3220,0.6470",-3.13%,106.2991
"SH560080,SH511030,SH511360","中药ETF,公司债ETF,短融ETF海富通",2025-08-01,"1.1330,106.1890,112.1450",2025-08-08,"1.1160,106.3060,112.1860",0.08%,106.3846
"SH516780,SH561330,SH517520","稀土ETF,矿业ETF,黄金股ETF",2025-08-08,"1.3920,1.2580,1.5520",2025-08-15,"1.4530,1.2920,1.5530",1.02%,107.4717
"SH515880,SZ159949,SZ159851","通信ETF,创业板50ETF,金融科技ETF",2025-08-15,"1.9490,1.1570,0.9280",2025-08-22,"2.1800,1.2320,1.0030",8.12%,116.194
"SZ159995,SH588000,SH512480","芯片ETF,科创50ETF,半导体ETF",2025-08-22,"1.5430,1.3230,1.3110",2025-08-29,"1.6550,1.4120,1.3800",19.20%,138.5086
"SH515880,SZ159583,SZ159507","通信ETF,通信设备ETF,电信ETF",2025-08-29,"2.5530,1.0630,1.7780",2025-09-05,"2.5180,1.0260,1.7230",-8.49%,126.7495
"SH516160,SZ159790,SH515790","新能源ETF,碳中和ETF,光伏ETF",2025-09-05,"2.5520,0.7120,0.9110",2025-09-12,"2.5280,0.7050,0.8920",7.47%,136.2172
"SH515880,SH512930,SH513310","通信ETF,AI人工智能ETF,中韩半导体ETF",2025-09-12,"2.6230,2.0960,2.0690",2025-09-19,"2.6810,2.1020,2.1650",2.71%,139.9061
"SH513330,SH515880,SH513130","恒生互联网ETF,通信ETF,恒生科技ETF",2025-09-19,"0.5960,2.6810,0.8320",2025-09-26,"0.5950,2.6950,0.8350",3.07%,144.1972
"SH520830,SH516160,SH515790","沙特ETF,新能源ETF,光伏ETF",2025-09-26,"0.9600,2.6900,0.9240",2025-10-13,"0.9840,2.7890,0.9230",1.09%,145.7628
"SH560860,SZ159608,SH561330","工业有色ETF万家,稀有金属ETF,矿业ETF",2025-10-13,"1.4760,1.0270,1.8020",2025-10-20,"1.3540,0.9210,1.6340",-3.45%,140.7404
"SH513520,SH515220,SZ159509","日经ETF,煤炭ETF,纳指科技ETF景顺",2025-10-20,"1.8980,1.1730,2.1680",2025-10-27,"1.9340,1.1528,2.2700",5.41%,148.361
"SZ159507,SZ159583,SH588380","电信ETF,通信设备ETF,双创50ETF",2025-10-27,"1.8970,1.1710,0.9730",2025-11-03,"1.7780,1.0800,0.9320",-3.19%,143.6294
"SH515790,SH513310,SH513290","光伏ETF,中韩半导体ETF,纳指生物科技ETF汇添富",2025-11-03,"1.0290,2.8310,1.4890",2025-11-10,"1.0820,2.6950,1.4390",2.60%,147.3676
"SZ159870,SH515790,SZ159326","化工ETF,光伏ETF,电网设备ETF",2025-11-10,"0.7690,1.0820,1.5640",2025-11-17,"0.7900,1.0300,1.4720",-1.68%,144.8863
"SZ159608,SH515030,SH520500","稀有金属ETF,新能源车ETF,恒生创新药ETF",2025-11-17,"1.0420,1.9600,1.7850",2025-11-24,"0.9420,1.7420,1.7310",-6.62%,135.2972
"SH511360,SH511090,SH513950","短融ETF海富通,30年国债ETF,恒生红利ETF",2025-11-24,"112.6540,117.6816,1.3998",2025-12-01,"112.6780,116.6410,1.4057",-0.20%,135.0268
"SZ159583,SH515880,SZ159507","通信设备ETF,通信ETF,电信ETF",2025-12-01,"1.1300,2.7510,1.8470",2025-12-08,"1.2150,2.9410,1.9480",4.44%,141.0253
"SZ159206,SZ159583,SH560860","卫星ETF,通信设备ETF,工业有色ETF万家",2025-12-08,"1.3070,1.2150,1.4950",2025-12-15,"1.3830,1.2110,1.4480",3.04%,145.3071
"SH517520,SZ159206,SZ159326","黄金股ETF,卫星ETF,电网设备ETF",2025-12-15,"2.0180,1.3830,1.4790",2025-12-22,"2.0630,1.4290,1.4880",1.23%,147.0885
"SH512400,SZ159608,SH561330","有色金属ETF,稀有金属ETF,矿业ETF",2025-12-22,"1.8470,1.0360,1.8400",2025-12-29,"1.8780,1.0500,1.8700",6.44%,156.5594
"SZ159206,SZ159267,SZ159638","卫星ETF,航天ETF,高端装备ETF嘉实",2025-12-29,"1.6040,1.1850,1.0380",2026-01-07,"1.7730,1.2200,1.1250",11.38%,174.3811
