标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
"SZ159663,SZ159667,SH562500","机床ETF,工业母机ETF,机器人ETF",2023-09-26,"0.9780,0.9720,0.7850",2023-10-11,"0.9700,0.9600,0.7900",0.95%,12.2805
"SH513360,SZ159732,SZ159509","教育ETF博时,消费电子ETF,纳指科技ETF景顺",2023-10-11,"0.5990,0.6930,0.9770",2023-10-18,"0.5890,0.6730,0.9710",1.39%,12.4513
"SH518880,SH511360,SH516670","黄金ETF,短融ETF海富通,畜牧养殖ETF",2023-10-18,"4.5230,108.1380,0.6910",2023-10-25,"4.5570,108.1120,0.6770",-0.51%,12.3877
"SH511010,SH511030,SH588380","国债ETF,公司债ETF,双创50ETF",2023-10-25,"129.7981,8.3444,0.4930",2023-11-01,"130.1321,8.3525,0.5140",1.69%,12.5976
"SZ159869,SZ159865,SZ159928","游戏ETF,养殖ETF,消费ETF",2023-11-01,"1.0160,0.6600,0.9140",2023-11-08,"1.1450,0.6530,0.9060",3.20%,13.0014
"SZ159869,SH512980,SH516620","游戏ETF,传媒ETF,影视ETF",2023-11-08,"1.1450,0.7980,1.0020",2023-11-15,"1.1020,0.7750,0.9700",0.81%,13.1061
"SZ159509,SZ159638,SH512660","纳指科技ETF景顺,高端装备ETF嘉实,军工ETF",2023-11-15,"1.0290,0.8130,1.0100",2023-11-22,"1.0340,0.7980,0.9930",0.89%,13.2225
"SH516620,SH512980,SZ159666","影视ETF,传媒ETF,交通运输ETF",2023-11-22,"1.0200,0.8040,0.8800",2023-11-29,"0.9540,0.7570,0.8770",-2.57%,12.8833
"SH515220,SH518880,SZ159930","煤炭ETF,黄金ETF,能源ETF",2023-11-29,"2.1732,4.5910,1.2430",2023-12-06,"2.1567,4.5780,1.2280",-0.22%,12.8549
"SH513290,SZ159972,SH560280","纳指生物科技ETF汇添富,5年地债ETF,工程机械ETF",2023-12-06,"1.0360,107.0008,0.9850",2023-12-13,"1.0650,107.1762,0.9770",0.60%,12.9319
"SZ159509,SZ159941,SH513500","纳指科技ETF景顺,纳指ETF,标普500ETF博时",2023-12-13,"1.0630,0.9000,1.5760",2023-12-20,"1.0830,0.9140,1.6090",2.76%,13.2886
"SH513730,SH513850,SZ159509","东南亚科技ETF,美国50ETF易方达,纳指科技ETF景顺",2023-12-20,"1.0360,1.0400,1.0830",2023-12-27,"1.0720,1.0380,1.0890",3.00%,13.6877
"SH513290,SH517520,SH561330","纳指生物科技ETF汇添富,黄金股ETF,矿业ETF",2023-12-27,"1.1400,0.9850,0.8660",2024-01-04,"1.1510,0.9900,0.8800",2.80%,14.0715
"SH515220,SZ159930,SH510880","煤炭ETF,能源ETF,红利ETF华泰柏瑞",2024-01-04,"2.2647,1.3100,2.6439",2024-01-11,"2.2157,1.2750,2.6099",0.30%,14.1139
"SH513520,SZ159509,SH515790","日经ETF,纳指科技ETF景顺,光伏ETF",2024-01-11,"1.4460,1.1030,0.8790",2024-01-18,"1.4470,1.1010,0.8570",1.57%,14.335
"SH511090,SZ159985,SH515220","30年国债ETF,豆粕ETF,煤炭ETF",2024-01-18,"100.1560,1.9870,2.1786",2024-01-25,"101.1748,2.0070,2.2472",0.45%,14.3993
"SH513850,SH511030,SH511360","美国50ETF易方达,公司债ETF,短融ETF海富通",2024-01-25,"1.5390,8.4280,108.8620",2024-02-01,"1.1380,8.4418,108.9440",-7.05%,13.3841
"SH511090,SH518880,SH511260","30年国债ETF,黄金ETF,十年国债ETF",2024-02-01,"103.1421,4.6680,123.7881",2024-02-08,"103.4498,4.6620,123.8698",0.06%,13.392
"SZ159643,SZ159992,SH510500","疫苗ETF,创新药ETF,中证500ETF",2024-02-08,"0.6950,0.6980,5.0446",2024-02-23,"0.7000,0.7070,5.0753",0.83%,13.5028
"SH563300,SZ159851,SH516620","中证2000ETF,金融科技ETF,影视ETF",2024-02-23,"0.8560,0.9330,0.8770",2024-03-01,"0.8820,0.9800,0.9140",5.12%,14.1937
"SH513310,SH560860,SZ159790","中韩半导体ETF,工业有色ETF万家,碳中和ETF",2024-03-01,"1.2100,0.7780,0.5400",2024-03-08,"1.2500,0.7960,0.5490",1.24%,14.3694
"SH517520,SH561330,SH512400","黄金股ETF,矿业ETF,有色金属ETF",2024-03-08,"1.0870,0.9230,0.9652",2024-03-15,"1.1280,0.9710,1.0112",1.22%,14.544
"SZ159985,SH588190,SZ159996","豆粕ETF,科创100ETF,家电ETF",2024-03-15,"2.1670,0.8560,1.1350",2024-03-22,"2.1920,0.8430,1.1180",0.86%,14.669
"SH516620,SH512980,SH513500","影视ETF,传媒ETF,标普500ETF博时",2024-03-22,"1.0520,0.8100,1.8370",2024-03-29,"0.9570,0.7360,1.8560",-3.56%,14.1474
"SH518880,SH513290,SH511090","黄金ETF,纳指生物科技ETF汇添富,30年国债ETF",2024-03-29,"5.1260,1.1650,106.9396",2024-04-09,"5.3690,1.1290,106.9405",0.67%,14.2422
"SH561330,SZ159608,SH518880","矿业ETF,稀有金属ETF,黄金ETF",2024-04-09,"1.0580,0.5970,5.3690",2024-04-16,"1.0140,0.5430,5.4520",0.33%,14.2896
"SZ159930,SH510880,SH515450","能源ETF,红利ETF华泰柏瑞,红利低波50ETF",2024-04-16,"1.5510,2.9616,1.1997",2024-04-23,"1.4750,2.8968,1.1847",-0.72%,14.187
"SZ159865,SH516670,SZ159825","养殖ETF,畜牧养殖ETF,农业ETF",2024-04-23,"0.6140,0.6650,0.7000",2024-04-30,"0.6220,0.6740,0.7040",0.92%,14.3172
"SZ159949,SZ159840,SH588190","创业板50ETF,锂电池ETF工银,科创100ETF",2024-04-30,"0.7980,0.4710,0.8250",2024-05-10,"0.8000,0.4810,0.8340",1.71%,14.5621
"SH517520,SH516670,SZ159865","黄金股ETF,畜牧养殖ETF,养殖ETF",2024-05-10,"1.2990,0.7080,0.6550",2024-05-17,"1.3070,0.7230,0.6670",1.42%,14.7689
"SH512200,SZ159707,SZ159745","房地产ETF,地产ETF,建材ETF",2024-05-17,"0.5470,0.6840,0.6390",2024-05-24,"0.5090,0.6300,0.6090",2.70%,15.168
"SZ159972,SH511030,SH511360","5年地债ETF,公司债ETF,短融ETF海富通",2024-05-24,"111.0840,8.5733,109.8070",2024-05-31,"111.2300,8.5766,109.8380",0.08%,15.1809
"SH511010,SH511030,SH512950","国债ETF,公司债ETF,央企改革ETF华夏",2024-05-31,"133.9989,8.5766,1.2650",2024-06-07,"134.2313,8.5912,1.2840",0.42%,15.2453
"SH513290,SH513850,SH513310","纳指生物科技ETF汇添富,美国50ETF易方达,中韩半导体ETF",2024-06-07,"1.1950,1.2320,1.3010",2024-06-17,"1.1910,1.2780,1.3700",2.78%,15.669
"SH515880,SZ159509,SZ159507","通信ETF,纳指科技ETF景顺,电信ETF",2024-06-17,"1.2090,1.7090,0.9190",2024-06-24,"1.1790,1.6750,0.9030",1.65%,15.9282
"SH511030,SH560050,SH510180","公司债ETF,中国A50ETF汇添富,上证180ETF",2024-06-24,"9.4474,0.7450,2.9548",2024-07-01,"9.4529,0.7460,2.9745",-0.28%,15.8837
"SH515600,SH513500,SH512890","央企创新ETF,标普500ETF博时,红利低波ETF华泰柏瑞",2024-07-01,"1.4210,1.9670,1.0780",2024-07-08,"1.3870,1.9990,1.0520",0.06%,15.8929
"SZ159687,SH513850,SZ159941","亚太精选ETF南方,美国50ETF易方达,纳指ETF",2024-07-08,"1.4520,1.3710,1.1550",2024-07-15,"1.3490,1.3510,1.1540",-2.13%,15.5552
"SH513290,SZ159928,SH510230","纳指生物科技ETF汇添富,消费ETF,金融ETF",2024-07-15,"1.3090,0.7800,1.0113",2024-07-22,"1.2850,0.7930,1.0199",2.06%,15.8759
"SZ159638,SH512670,SH512660","高端装备ETF嘉实,国防ETF,军工ETF",2024-07-22,"0.6740,0.6080,0.8950",2024-07-29,"0.6810,0.6190,0.9020",1.45%,16.1062
"SH512670,SH511090,SH511260","国防ETF,30年国债ETF,十年国债ETF",2024-07-29,"0.6190,109.7575,128.0404",2024-08-05,"0.6070,111.7962,128.8374",0.73%,16.2235
"SH511260,SH511010,SZ159972","十年国债ETF,国债ETF,5年地债ETF",2024-08-05,"128.8374,136.0884,112.9250",2024-08-12,"127.2268,135.1672,112.5510",-0.18%,16.194
"SZ159687,SH513730,SH513050","亚太精选ETF南方,东南亚科技ETF,中概互联网ETF易方达",2024-08-12,"1.1960,1.1270,1.0230",2024-08-19,"1.2490,1.1820,1.0450",4.31%,16.8913
"SZ159687,SH510230,SH513730","亚太精选ETF南方,金融ETF,东南亚科技ETF",2024-08-19,"1.2490,1.0352,1.1820",2024-08-26,"1.2590,1.0456,1.1990",1.30%,17.1108
"SZ159996,SH520830,SH513970","家电ETF,沙特ETF,恒生消费ETF",2024-08-26,"1.0590,1.0190,0.7170",2024-09-02,"1.0510,1.0050,0.7200",1.31%,17.3357
"SZ159985,SH511030,SH513290","豆粕ETF,公司债ETF,纳指生物科技ETF汇添富",2024-09-02,"1.9260,9.4772,1.2640",2024-09-09,"1.9620,9.4826,1.2200",0.11%,17.3543
"SH512000,SH511090,SH511260","券商ETF,30年国债ETF,十年国债ETF",2024-09-09,"0.7770,112.5012,128.7616",2024-09-18,"0.7720,115.2761,129.4405",0.43%,17.4292
"SZ159615,SH517520,SZ159892","恒生生物科技ETF南方,黄金股ETF,恒生医药ETF",2024-09-18,"0.6250,1.0580,0.4340",2024-09-25,"0.6460,1.1600,0.4500",4.89%,18.281
"SZ159851,SH515220,SH515210","金融科技ETF,煤炭ETF,钢铁ETF",2024-09-25,"0.8570,1.0555,0.9701",2024-10-09,"1.3310,1.0935,1.0797",27.61%,23.3286
"SH588000,SH588380,SZ159851","科创50ETF,双创50ETF,金融科技ETF",2024-10-09,"1.0960,0.6280,1.3310",2024-10-16,"0.9230,0.5400,1.2920",-10.60%,20.8562
"SH513290,SH518880,SH511030","纳指生物科技ETF汇添富,黄金ETF,公司债ETF",2024-10-16,"1.2470,5.8840,9.4934",2024-10-23,"1.2380,6.0560,9.4871",1.22%,21.1109
"SH515790,SH516160,SZ159761","光伏ETF,新能源ETF,新材料ETF国泰",2024-10-23,"0.8610,2.1330,0.5270",2024-10-30,"0.8660,2.1420,0.5270",4.27%,22.0118
"SH515400,SZ159851,SH515250","大数据ETF,金融科技ETF,智能汽车ETF",2024-10-30,"0.8030,1.4010,0.9470",2024-11-06,"0.8580,1.5200,0.9700",7.38%,23.6363
"SZ159608,SH512000,SH512880","稀有金属ETF,券商ETF,证券ETF",2024-11-06,"0.6440,1.2020,1.2570",2024-11-13,"0.6590,1.2300,1.2860",2.91%,24.323
"SH516160,SH511090,SH511260","新能源ETF,30年国债ETF,十年国债ETF",2024-11-13,"2.3180,113.6853,129.4660",2024-11-20,"2.2100,112.5479,129.4110",-1.55%,23.9467
"SH518880,SZ159545,SH513950","黄金ETF,恒生红利低波ETF易方达,恒生红利ETF",2024-11-20,"5.8570,1.1242,1.0872",2024-11-27,"5.8990,1.0984,1.0589",-1.99%,23.4704
"SH513400,SH513290,SH513500","道琼斯ETF,纳指生物科技ETF汇添富,标普500ETF博时",2024-11-27,"1.1940,1.2160,2.1800",2024-12-04,"1.2020,1.2130,2.2170",0.74%,23.6438
"SH562500,SZ159667,SZ159663","机器人ETF,工业母机ETF,机床ETF",2024-12-04,"0.8230,1.0390,1.0380",2024-12-11,"0.8640,1.0830,1.0820",6.21%,25.1113
"SH516620,SZ159766,SZ159732","影视ETF,旅游ETF,消费电子ETF",2024-12-11,"1.0730,0.7610,0.8150",2024-12-18,"1.0440,0.7450,0.8040",-0.80%,24.9108
"SZ159509,SZ159941,SZ159972","纳指科技ETF景顺,纳指ETF,5年地债ETF",2024-12-18,"1.6630,1.2660,115.4370",2024-12-25,"1.6440,1.2610,115.5480",-0.49%,24.7877
"SH513850,SH513170,SZ159545","美国50ETF易方达,恒生央企ETF,恒生红利低波ETF易方达",2024-12-25,"1.4890,1.2320,1.1740",2025-01-02,"1.4560,1.2010,1.1472",0.07%,24.8061
"SH511090,SZ159985,SH511360","30年国债ETF,豆粕ETF,短融ETF海富通",2025-01-02,"122.8147,1.8410,111.1320",2025-01-09,"121.9514,1.7740,111.1710",-0.15%,24.7679
"SZ159561,SH513310,SZ159996","德国ETF嘉实,中韩半导体ETF,家电ETF",2025-01-09,"1.2090,1.5090,1.3760",2025-01-16,"1.3050,1.4950,1.3540",3.33%,25.5938
"SH516620,SH512980,SH515790","影视ETF,传媒ETF,光伏ETF",2025-01-16,"0.9000,0.7620,0.7380",2025-01-23,"0.8980,0.7550,0.7170",-1.31%,25.2592
"SZ159561,SZ159687,SH513080","德国ETF嘉实,亚太精选ETF南方,法国CAC40ETF",2025-01-23,"1.6710,1.7450,1.7910",2025-02-07,"1.3130,1.5400,1.6710",-7.98%,23.2435
"SZ159852,SZ159869,SH515400","软件ETF,游戏ETF,大数据ETF",2025-02-07,"0.8810,1.1380,0.9260",2025-02-14,"0.9480,1.3240,1.0140",8.44%,25.2044
"SH516620,SZ159869,SH513050","影视ETF,游戏ETF,中概互联网ETF易方达",2025-02-14,"1.1750,1.3240,1.4240",2025-02-21,"1.0970,1.2980,1.5060",-1.35%,24.865
"SH562500,SZ159667,SZ159663","机器人ETF,工业母机ETF,机床ETF",2025-02-21,"1.0110,1.1940,1.1840",2025-02-28,"0.9440,1.1380,1.1360",4.29%,25.9327
"SH518880,SH513850,SH513500","黄金ETF,美国50ETF易方达,标普500ETF博时",2025-02-28,"6.4440,1.3560,2.0320",2025-03-07,"6.5260,1.3190,2.0010",-1.80%,25.466
"SH513330,SH513050,SH513130","恒生互联网ETF,中概互联网ETF易方达,恒生科技ETF",2025-03-07,"0.5570,1.5660,0.8070",2025-03-14,"0.5460,1.5370,0.7910",-5.69%,24.0169
"SH517520,SZ159326,SH562550","黄金股ETF,电网设备ETF,绿电ETF",2025-03-14,"1.2780,1.1330,1.0250",2025-03-21,"1.2860,1.1260,1.0290",3.11%,24.7632
"SZ159201,SH511260,SH511360","自由现金流ETF,十年国债ETF,短融ETF海富通",2025-03-21,"1.0190,132.1825,111.4530",2025-03-28,"1.0120,132.3380,111.4590",0.27%,24.8289
"SH511010,SH511030,SH511360","国债ETF,公司债ETF,短融ETF海富通",2025-03-28,"138.1158,105.3300,111.4590",2025-04-07,"139.1207,105.8030,111.5510",0.24%,24.8891
"SZ159698,SH511090,SH511260","粮食ETF,30年国债ETF,十年国债ETF",2025-04-07,"0.8920,123.4761,134.1985",2025-04-14,"0.9210,122.3211,133.8896",2.40%,25.4865
"SH517520,SH520500,SZ159615","黄金股ETF,恒生创新药ETF,恒生生物科技ETF南方",2025-04-14,"1.3960,1.2750,0.8620",2025-04-21,"1.4850,1.2300,0.8360",1.49%,25.8655
"SH512200,SH518880,SH510810","房地产ETF,黄金ETF,上海国企ETF汇添富",2025-04-21,"1.4250,7.7240,0.7942",2025-04-28,"1.3530,7.4650,0.7912",-0.72%,25.6801
"SH513850,SH513730,SH513500","美国50ETF易方达,东南亚科技ETF,标普500ETF博时",2025-04-28,"1.2740,1.1530,1.9010",2025-05-08,"1.2990,1.2090,1.9400",2.56%,26.3367
"SZ159378,SZ159638,SH512670","通用航空ETF,高端装备ETF嘉实,国防ETF",2025-05-08,"1.1060,0.8000,0.7330",2025-05-15,"1.0780,0.7730,0.7070",1.21%,26.6559
"SZ159509,SZ159941,SH513850","纳指科技ETF景顺,纳指ETF,美国50ETF易方达",2025-05-15,"1.5300,1.1740,1.3560",2025-05-22,"1.5040,1.1560,1.3450",-1.45%,26.2691
"SH517520,SZ159992,SH518880","黄金股ETF,创新药ETF,黄金ETF",2025-05-22,"1.4140,0.7650,7.4500",2025-05-29,"1.3980,0.7860,7.3000",-1.00%,26.0063
"SZ159509,SZ159941,SZ159206","纳指科技ETF景顺,纳指ETF,卫星ETF",2025-05-29,"1.5710,1.1960,0.9420",2025-06-06,"1.5580,1.1770,0.9690",1.98%,26.5209
"SH513310,SH515880,SZ159583","中韩半导体ETF,通信ETF,通信设备ETF",2025-06-06,"1.5870,1.3050,0.5740",2025-06-13,"1.5660,1.3220,0.5750",1.76%,26.989
"SH517520,SH561330,SH512400","黄金股ETF,矿业ETF,有色金属ETF",2025-06-13,"1.5250,1.0740,1.1053",2025-06-20,"1.4420,1.0400,1.0766",-2.41%,26.3395
"SH511090,SZ159972,SH511030","30年国债ETF,5年地债ETF,公司债ETF",2025-06-20,"123.6973,116.2340,106.0560",2025-06-27,"123.2500,116.2780,106.1080",-0.08%,26.318
"SZ159687,SZ159583,SZ159227","亚太精选ETF南方,通信设备ETF,航空航天ETF",2025-06-27,"1.4490,0.6265,1.0770",2025-07-04,"1.4000,0.6245,1.0940",2.67%,27.0219
"SH515210,SZ159859,SH510230","钢铁ETF,生物医药ETF,金融ETF",2025-07-04,"1.2154,0.3800,1.4130",2025-07-11,"1.2720,0.3880,1.4220",2.24%,27.6263
"SH512200,SZ159707,SH515210","房地产ETF,地产ETF,钢铁ETF",2025-07-11,"1.4460,0.6200,1.2720",2025-07-18,"1.4090,0.6130,1.2778",-1.08%,27.329
"SH520500,SZ159615,SZ159892","恒生创新药ETF,恒生生物科技ETF南方,恒生医药ETF",2025-07-18,"1.8690,1.2260,0.8480",2025-07-25,"1.8820,1.2350,0.8580",1.37%,27.7027
"SZ159608,SH512170,SH512400","稀有金属ETF,医疗ETF,有色金属ETF",2025-07-25,"0.7580,0.3670,1.2756",2025-08-01,"0.7120,0.3670,1.2122",-2.81%,26.9253
"SH511360,SH517050,SH513400","短融ETF海富通,互联网ETF华泰柏瑞,道琼斯ETF",2025-08-01,"112.1450,0.8520,1.1420",2025-08-08,"112.1860,0.8450,1.1440",-0.04%,26.9137
"SH516780,SH561330,SH517520","稀土ETF,矿业ETF,黄金股ETF",2025-08-08,"1.3920,1.2580,1.5520",2025-08-15,"1.4530,1.2920,1.5530",1.02%,27.1887
"SZ159949,SZ159851,SH512930","创业板50ETF,金融科技ETF,AI人工智能ETF",2025-08-15,"1.1570,0.9280,1.6460",2025-08-22,"1.2320,1.0030,1.8800",7.80%,29.3097
"SH515250,SH516520,SZ159507","智能汽车ETF,智能驾驶ETF,电信ETF",2025-08-22,"1.1170,1.2360,1.5660",2025-08-29,"1.1520,1.2750,1.7780",10.35%,32.3441
"SZ159507,SH563210,SH518880","电信ETF,专精特新ETF,黄金ETF",2025-08-29,"1.7780,1.3200,7.4860",2025-09-05,"1.7230,1.2620,7.7750",-4.01%,31.047
"SZ159509,SH513290,SH518880","纳指科技ETF景顺,纳指生物科技ETF汇添富,黄金ETF",2025-09-05,"1.8790,1.2440,7.7750",2025-09-12,"1.8900,1.2590,7.9540",1.38%,31.4744
"SH513310,SH513330,SH512200","中韩半导体ETF,恒生互联网ETF,房地产ETF",2025-09-12,"2.0690,0.5700,1.5810",2025-09-19,"2.1650,0.5960,1.5930",5.47%,33.1956
"SH515880,SH560280,SZ159997","通信ETF,工程机械ETF,电子ETF",2025-09-19,"2.6810,1.5240,1.6190",2025-09-26,"2.6950,1.4890,1.6980",4.24%,34.6041
"SH516160,SZ159790,SH561380","新能源ETF,碳中和ETF,电网ETF",2025-09-26,"2.6900,0.7510,1.4580",2025-10-13,"2.7890,0.7630,1.5380",2.91%,35.6121
"SH560860,SH510410,SH510170","工业有色ETF万家,资源ETF博时,大宗商品ETF",2025-10-13,"1.4760,1.7470,1.2100",2025-10-20,"1.3540,1.6670,1.1670",-2.16%,34.8437
"SH513080,SH510880,SZ159972","法国CAC40ETF,红利ETF华泰柏瑞,5年地债ETF",2025-10-20,"1.8130,3.1113,116.4940",2025-10-27,"1.8550,3.1266,116.5280",0.66%,35.0753
"SZ159507,SH513850,SZ159731","电信ETF,美国50ETF易方达,石化ETF",2025-10-27,"1.8970,1.6820,0.7990",2025-11-03,"1.7780,1.7090,0.8050",0.85%,35.3724
"SH513310,SH515210,SZ159766","中韩半导体ETF,钢铁ETF,旅游ETF",2025-11-03,"2.8310,1.4485,0.7470",2025-11-10,"2.6950,1.4754,0.7960",1.68%,35.9676
"SZ159870,SH515790,SZ159731","化工ETF,光伏ETF,石化ETF",2025-11-10,"0.7690,1.0820,0.8460",2025-11-17,"0.7900,1.0300,0.8550",0.79%,36.2504
"SZ159309,SH561360,SH515210","油气ETF汇添富,石油ETF,钢铁ETF",2025-11-17,"1.1490,1.2150,1.5071",2025-11-24,"1.0890,1.1520,1.3891",-5.29%,34.3334
"SH511360,SZ159996,SZ159928","短融ETF海富通,家电ETF,消费ETF",2025-11-24,"112.6540,1.4700,0.8250",2025-12-01,"112.6780,1.5120,0.8270",0.85%,34.6243
"SZ159583,SH515880,SH513310","通信设备ETF,通信ETF,中韩半导体ETF",2025-12-01,"1.1300,2.7510,2.4780",2025-12-08,"1.2150,2.9410,2.5700",2.99%,35.658
"SH560860,SZ159663,SZ159667","工业有色ETF万家,机床ETF,工业母机ETF",2025-12-08,"1.4950,1.4830,1.5010",2025-12-15,"1.4480,1.4520,1.4670",0.45%,35.8193
"SH517520,SZ159206,SZ159267","黄金股ETF,卫星ETF,航天ETF",2025-12-15,"2.0180,1.3830,1.0440",2025-12-22,"2.0630,1.4290,1.0610",2.92%,36.866
"SH512400,SZ159608,SH561330","有色金属ETF,稀有金属ETF,矿业ETF",2025-12-22,"1.8470,1.0360,1.8400",2025-12-29,"1.8780,1.0500,1.8700",6.44%,39.2397
"SZ159206,SZ159267,SZ159638","卫星ETF,航天ETF,高端装备ETF嘉实",2025-12-29,"1.6040,1.1850,1.0380",2026-01-07,"1.7730,1.2200,1.1250",11.38%,43.7065
"SH513310,SZ159206,SH560860","中韩半导体ETF,卫星ETF,工业有色ETF万家",2026-01-07,"3.1260,1.7730,1.7280",2026-01-14,"2.9910,2.1290,1.8140",8.01%,47.2069
"SH512980,SZ159852,SH517050","传媒ETF,软件ETF,互联网ETF华泰柏瑞",2026-01-14,"1.3220,1.0600,0.9720",2026-01-21,"1.1790,0.9610,0.9180",-6.06%,44.3484
"SZ159870,SH518880,SH560280","化工ETF,黄金ETF,工程机械ETF",2026-01-21,"0.9060,10.3770,1.7310",2026-01-28,"0.9340,11.2800,1.7350",4.02%,46.1295
"SH517520,SH561330,SH560860","黄金股ETF,矿业ETF,工业有色ETF万家",2026-01-28,"3.0950,2.6200,2.1330",2026-02-04,"2.6320,2.2830,1.8960",-6.07%,43.3286
"SZ159326,SH561380,SH511360","电网设备ETF,电网ETF,短融ETF海富通",2026-02-04,"1.8180,1.9700,112.9900",2026-02-11,"1.8100,1.9720,113.0190",0.11%,43.3764
"SH513520,SZ159869,SH516780","日经ETF,游戏ETF,稀土ETF",2026-02-11,"2.1200,1.6710,2.0200",2026-02-26,"2.1230,1.5130,2.1410",2.32%,44.3831
"SH513310,SZ159663,SZ159667","中韩半导体ETF,机床ETF,工业母机ETF",2026-02-26,"4.3210,1.9180,1.9330",2026-03-05,"4.0990,1.9440,1.9650",0.10%,44.4254
"SH511030,SZ159972,SH511360","公司债ETF,5年地债ETF,短融ETF海富通",2026-03-05,"107.1780,117.8650,113.1330",2026-03-06,"107.1780,117.8650,113.1330",0.00%,44.4255
