标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
"SH512170,SH511260,SH511030","医疗ETF,十年国债ETF,公司债ETF",2020-03-03,"0.5330,109.8997,3.0174",2020-03-10,"0.5230,111.2506,3.0158",1.05%,5.458
"SH511260,SH511010,SZ159985","十年国债ETF,国债ETF,豆粕ETF",2020-03-10,"111.2506,120.7840,0.9570",2020-03-17,"110.1674,119.9830,0.9600",-0.31%,5.4409
"SZ159985,SH511010,SH511260","豆粕ETF,国债ETF,十年国债ETF",2020-03-17,"0.9600,119.9830,110.1674",2020-03-24,"1.0150,120.4963,110.6623",2.45%,5.574
"SZ159985,SH513050,SH511010","豆粕ETF,中概互联网ETF易方达,国债ETF",2020-03-24,"1.0150,1.3660,120.4963",2020-03-31,"1.0230,1.4300,121.3642",2.42%,5.7087
"SZ159928,SH513050,SH511030","消费ETF,中概互联网ETF易方达,公司债ETF",2020-03-31,"3.0800,1.4300,3.0276",2020-04-08,"3.1600,1.4140,3.0370",3.51%,5.909
"SH512480,SZ159995,SH512670","半导体ETF,芯片ETF,国防ETF",2020-04-08,"0.8885,1.0030,0.5725",2020-04-15,"0.8415,0.9560,0.5640",-2.97%,5.7336
"SH512690,SH518880,SZ159972","酒ETF,黄金ETF,5年地债ETF",2020-04-15,"0.4141,3.7020,97.5590",2020-04-22,"0.4225,3.6740,98.2076",-0.52%,5.7039
"SZ159998,SH512930,SH512770","计算机ETF,AI人工智能ETF,战略新兴ETF",2020-04-22,"1.0230,1.1436,1.3430",2020-04-29,"0.9830,1.1030,1.3360",-2.13%,5.5824
"SZ159941,SH513520,SH513500","纳指ETF,日经ETF,标普500ETF博时",2020-04-29,"0.5242,0.9800,0.9655",2020-05-11,"0.5285,0.9960,0.9810",2.80%,5.7385
"SH515880,SZ159996,SH512690","通信ETF,家电ETF,酒ETF",2020-05-11,"1.1670,0.9670,0.4508",2020-05-18,"1.1140,0.9680,0.4758",0.97%,5.794
"SH518880,SH512400,SH512690","黄金ETF,有色金属ETF,酒ETF",2020-05-18,"3.9270,0.6725,0.4758",2020-05-25,"3.8580,0.6363,0.4725",-0.32%,5.7754
"SZ159985,SH515210,SH510810","豆粕ETF,钢铁ETF,上海国企ETF汇添富",2020-05-25,"0.9670,0.8393,0.7125",2020-06-01,"0.9680,0.8681,0.7434",1.87%,5.8833
"SH512690,SH515030,SH512400","酒ETF,新能源车ETF,有色金属ETF",2020-06-01,"0.5012,0.8990,0.6715",2020-06-08,"0.5100,0.9230,0.6725",3.93%,6.1144
"SH512690,SH513500,SH513050","酒ETF,标普500ETF博时,中概互联网ETF易方达",2020-06-08,"0.5100,1.0585,1.6520",2020-06-15,"0.5005,0.9805,1.6370",-0.58%,6.0788
"SH512170,SZ159949,SH512980","医疗ETF,创业板50ETF,传媒ETF",2020-06-15,"0.6093,0.8490,0.9070",2020-06-22,"0.6377,0.9050,0.9140",4.03%,6.324
"SZ159995,SH512880,SH512000","芯片ETF,证券ETF,券商ETF",2020-06-22,"1.1490,1.0020,0.9540",2020-07-01,"1.1910,1.0310,0.9820",4.67%,6.6196
"SH512690,SH512200,SZ159928","酒ETF,房地产ETF,消费ETF",2020-07-01,"0.5847,0.9100,3.8310",2020-07-08,"0.6178,1.0280,4.1660",13.56%,7.5171
"SH512070,SH512000,SH512670","证券保险ETF易方达,券商ETF,国防ETF",2020-07-08,"2.7870,1.3000,0.7490",2020-07-15,"2.6540,1.2560,0.7290",6.89%,8.035
"SH512690,SZ159992,SZ159928","酒ETF,创新药ETF,消费ETF",2020-07-15,"0.6825,1.4710,4.4730",2020-07-22,"0.6398,1.4770,4.3500",-3.21%,7.7771
"SH510170,SH513050,SZ159992","大宗商品ETF,中概互联网ETF易方达,创新药ETF",2020-07-22,"0.5167,2.0060,1.4770",2020-07-29,"0.5238,1.9470,1.5170",-0.71%,7.722
"SH518880,SZ159972,SH511010","黄金ETF,5年地债ETF,国债ETF",2020-07-29,"4.2060,96.2907,120.2993",2020-08-05,"4.3200,96.4435,119.9190",-0.03%,7.7195
"SH512670,SH512480,SZ159992","国防ETF,半导体ETF,创新药ETF",2020-08-05,"0.8645,1.2140,1.6130",2020-08-12,"0.8445,1.1535,1.4550",-0.45%,7.6849
"SH515450,SH513520,SZ159972","红利低波50ETF,日经ETF,5年地债ETF",2020-08-12,"0.7516,1.0890,96.2721",2020-08-19,"0.7775,1.1050,95.3920",1.52%,7.8021
"SH512690,SH512400,SH515220","酒ETF,有色金属ETF,煤炭ETF",2020-08-19,"0.6601,0.8546,1.0220",2020-08-26,"0.6961,0.8066,0.9819",-0.27%,7.7811
"SH513050,SH512690,SZ159941","中概互联网ETF易方达,酒ETF,纳指ETF",2020-08-26,"2.1440,0.6961,0.6475",2020-09-02,"2.1580,0.7185,0.7440",3.98%,8.0906
"SZ159941,SH512660,SH512670","纳指ETF,军工ETF,国防ETF",2020-09-02,"0.7440,1.1570,0.8555",2020-09-09,"0.6622,1.0920,0.8030",-4.44%,7.7315
"SH518880,SH510880,SH513520","黄金ETF,红利ETF华泰柏瑞,日经ETF",2020-09-09,"4.0680,2.0926,1.0850",2020-09-16,"4.0880,2.0903,1.1020",0.07%,7.7366
"SH515030,SZ159995,SZ159996","新能源车ETF,芯片ETF,家电ETF",2020-09-16,"1.0830,1.1610,1.2120",2020-09-23,"1.0950,1.1760,1.2340",0.10%,7.7441
"SZ159992,SZ159929,SH511260","创新药ETF,医药ETF,十年国债ETF",2020-09-23,"1.3340,2.2760,108.8686",2020-09-30,"1.3100,2.2470,108.4111",0.47%,7.7805
"SZ159941,SH515030,SH513500","纳指ETF,新能源车ETF,标普500ETF博时",2020-09-30,"0.6485,1.0990,1.0620",2020-10-15,"0.6550,1.2120,1.0995",6.82%,8.3113
"SZ159996,SH515220,SH511030","家电ETF,煤炭ETF,公司债ETF",2020-10-15,"1.2710,1.0416,3.0389",2020-10-22,"1.2700,1.0193,3.0450",0.57%,8.3591
"SH512690,SZ159996,SH512910","酒ETF,家电ETF,中证A100ETF",2020-10-22,"0.7369,1.2700,1.1747",2020-10-29,"0.7641,1.3090,1.1756",0.45%,8.3963
"SH512170,SH513050,SH512690","医疗ETF,中概互联网ETF易方达,酒ETF",2020-10-29,"0.7653,2.2060,0.7641",2020-11-05,"0.7520,2.2330,0.7810",0.52%,8.4404
"SH515030,SH512400,SZ159996","新能源车ETF,有色金属ETF,家电ETF",2020-11-05,"1.3930,0.8331,1.4000",2020-11-12,"1.3490,0.8507,1.4100",1.82%,8.594
"SH513080,SH512690,SZ159930","法国CAC40ETF,酒ETF,能源ETF",2020-11-12,"1.0630,0.8300,0.6390",2020-11-19,"1.0790,0.8049,0.6480",0.81%,8.6637
"SH512200,SH510230,SH512070","房地产ETF,金融ETF,证券保险ETF易方达",2020-11-19,"0.9300,1.1209,2.5790",2020-11-26,"0.9120,1.1352,2.6180",-0.17%,8.6489
"SH513520,SH513080,SH513500","日经ETF,法国CAC40ETF,标普500ETF博时",2020-11-26,"1.2310,1.1110,1.1245",2020-12-03,"1.2430,1.1190,1.1295",1.39%,8.7689
"SZ159992,SH512170,SZ159929","创新药ETF,医疗ETF,医药ETF",2020-12-03,"1.3010,0.7100,2.2360",2020-12-10,"1.2910,0.7257,2.2210",1.23%,8.8767
"SH512690,SZ159972,SH511360","酒ETF,5年地债ETF,短融ETF海富通",2020-12-10,"0.8590,96.1332,100.7500",2020-12-17,"0.9241,95.9794,100.8000",2.03%,9.0571
"SZ159992,SH512690,SZ159929","创新药ETF,酒ETF,医药ETF",2020-12-17,"1.3690,0.9241,2.3240",2020-12-24,"1.3660,0.9156,2.3210",3.58%,9.3813
"SH512670,SH512660,SH515790","国防ETF,军工ETF,光伏ETF",2020-12-24,"0.9500,1.1920,1.1120",2020-12-31,"1.0405,1.2880,1.1360",2.70%,9.635
"SH512690,SH512670,SH512880","酒ETF,国防ETF,证券ETF",2020-12-31,"0.9888,1.0405,1.2220",2021-01-08,"1.0576,1.1315,1.2310",12.04%,10.7951
"SH512770,SH510410,SH512400","战略新兴ETF,资源ETF博时,有色金属ETF",2021-01-08,"2.3280,0.8180,1.1101",2021-01-15,"2.2840,0.7770,1.0426",-4.88%,10.2685
"SH513520,SH513050,SH588000","日经ETF,中概互联网ETF易方达,科创50ETF",2021-01-15,"1.3420,2.1850,1.4920",2021-01-22,"1.3080,2.3580,1.5360",3.30%,10.6076
"SH512170,SH515790,SZ159992","医疗ETF,光伏ETF,创新药ETF",2021-01-22,"0.9330,1.2870,1.5060",2021-01-29,"0.8583,1.2240,1.4160",-0.64%,10.5401
"SH511360,SH511010,SH511260","短融ETF海富通,国债ETF,十年国债ETF",2021-01-29,"101.1550,119.6077,108.5036",2021-02-05,"101.2210,119.6441,108.5695",0.14%,10.5554
"SH512690,SZ159928,SH513500","酒ETF,消费ETF,标普500ETF博时",2021-02-05,"1.0418,5.5710,1.1845",2021-02-19,"1.0734,5.9640,1.1890",4.33%,11.0125
"SH510410,SH512400,SH510170","资源ETF博时,有色金属ETF,大宗商品ETF",2021-02-19,"0.8960,1.1972,0.7168",2021-02-26,"0.8560,1.1209,0.6875",-0.95%,10.9077
"SH511360,SH515880,SZ159995","短融ETF海富通,通信ETF,芯片ETF",2021-02-26,"101.4230,1.0130,1.2260",2021-03-05,"101.5010,1.0230,1.2310",0.00%,10.9081
"SZ159869,SH512200,SZ159943","游戏ETF,房地产ETF,深证成指ETF大成",2021-03-05,"1.0240,0.8520,1.3830",2021-03-12,"0.9730,0.8470,1.3208",-3.05%,10.5759
"SH513330,SH512690,SH513050","恒生互联网ETF,酒ETF,中概互联网ETF易方达",2021-03-12,"0.8970,0.8344,2.2170",2021-03-19,"0.8830,0.8325,2.1460",1.89%,10.7761
"SH512690,SH512670,SZ159992","酒ETF,国防ETF,创新药ETF",2021-03-19,"0.8325,0.8235,1.2950",2021-03-26,"0.8656,0.8250,1.3520",-1.13%,10.6544
"SH512170,SZ159837,SZ159851","医疗ETF,生物科技ETF易方达,金融科技ETF",2021-03-26,"0.7520,0.8700,1.0410",2021-04-02,"0.7880,0.9030,1.0410",4.35%,11.1183
"SH512480,SZ159995,SH513330","半导体ETF,芯片ETF,恒生互联网ETF",2021-04-02,"0.9800,1.2200,0.8970",2021-04-12,"0.9570,1.1780,0.8560",1.84%,11.3229
"SH515210,SH515220,SZ159941","钢铁ETF,煤炭ETF,纳指ETF",2021-04-12,"1.3532,1.2490,0.7010",2021-04-19,"1.3336,1.2962,0.7095",1.30%,11.4701
"SH515030,SH515250,SH516520","新能源车ETF,智能汽车ETF,智能驾驶ETF",2021-04-19,"1.5990,0.9640,0.9640",2021-04-26,"1.5860,0.9240,0.9280",3.77%,11.9023
"SH512170,SH513060,SZ159837","医疗ETF,恒生医疗ETF博时,生物科技ETF易方达",2021-04-26,"0.8230,1.1000,0.9580",2021-05-06,"0.8300,1.0750,0.9750",3.50%,12.3191
"SH516160,SH515030,SH515790","新能源ETF,新能源车ETF,光伏ETF",2021-05-06,"2.9147,1.6250,1.1020",2021-05-13,"2.7692,1.5320,1.0600",-3.21%,11.9235
"SZ159992,SZ159837,SZ159929","创新药ETF,生物科技ETF易方达,医药ETF",2021-05-13,"1.5270,1.0110,2.5550",2021-05-20,"1.5610,1.0370,2.6150",2.92%,12.2719
"SH515030,SH512670,SH516160","新能源车ETF,国防ETF,新能源ETF",2021-05-20,"1.7200,0.8475,2.9730",2021-05-27,"1.7300,0.8750,2.9956",1.22%,12.422
"SH512480,SH512000,SH515400","半导体ETF,券商ETF,大数据ETF",2021-05-27,"1.0590,1.0770,0.9610",2021-06-03,"1.0560,1.0570,0.9430",0.84%,12.5268
"SH515220,SH516780,SZ159930","煤炭ETF,稀土ETF,能源ETF",2021-06-03,"1.4573,0.9480,0.7590",2021-06-10,"1.4831,0.9310,0.7790",3.08%,12.9128
"SZ159851,SZ159998,SZ159852","金融科技ETF,计算机ETF,软件ETF",2021-06-10,"1.1910,1.1540,1.1090",2021-06-18,"1.2180,1.1380,1.0790",3.65%,13.3844
"SH512480,SZ159972,SH511010","半导体ETF,5年地债ETF,国债ETF",2021-06-18,"1.1990,96.5362,121.1426",2021-06-25,"1.2520,96.4621,121.2638",1.44%,13.5776
"SH515220,SH515790,SZ159930","煤炭ETF,光伏ETF,能源ETF",2021-06-25,"1.5606,1.2810,0.8030",2021-07-02,"1.4181,1.2940,0.7590",-1.89%,13.3206
"SZ159985,SH513500,SH511260","豆粕ETF,标普500ETF博时,十年国债ETF",2021-07-02,"1.3290,1.3225,111.0460",2021-07-09,"1.2850,1.3270,111.7740",0.01%,13.3219
"SH516780,SZ159755,SH512670","稀土ETF,电池ETF,国防ETF",2021-07-09,"1.1310,1.2400,0.9315",2021-07-16,"1.1690,1.2120,0.9625",4.78%,13.9587
"SH515220,SH515210,SH512690","煤炭ETF,钢铁ETF,酒ETF",2021-07-16,"1.5205,1.4670,1.0267",2021-07-23,"1.5614,1.5545,0.9951",2.19%,14.2642
"SH516780,SH512480,SH515790","稀土ETF,半导体ETF,光伏ETF",2021-07-23,"1.2780,1.4160,1.5540",2021-07-30,"1.3370,1.5410,1.6160",3.84%,14.8124
"SZ159995,SH515880,SZ159859","芯片ETF,通信ETF,生物医药ETF",2021-07-30,"1.8440,1.0490,1.0100",2021-08-06,"1.7670,1.0780,1.0240",2.84%,15.2336
"SH512670,SH515220,SH512660","国防ETF,煤炭ETF,军工ETF",2021-08-06,"1.1125,1.5997,1.3420",2021-08-13,"1.0990,1.7288,1.3350",4.09%,15.8563
"SH515220,SH510170,SH515210","煤炭ETF,大宗商品ETF,钢铁ETF",2021-08-13,"1.7288,0.8967,1.5936",2021-08-20,"1.6336,0.8497,1.5774",-3.07%,15.3688
"SH512670,SH512660,SZ159745","国防ETF,军工ETF,建材ETF",2021-08-20,"1.1265,1.3460,1.0090",2021-08-27,"1.1160,1.3550,1.0060",1.73%,15.6342
"SH515220,SH510410,SH510170","煤炭ETF,资源ETF博时,大宗商品ETF",2021-08-27,"1.8481,1.1530,0.9438",2021-09-03,"1.9718,1.1750,0.9758",7.88%,16.8662
"SH512880,SH512200,SH512000","证券ETF,房地产ETF,券商ETF",2021-09-03,"1.1780,0.7980,1.1280",2021-09-10,"1.2490,0.8040,1.1950",2.44%,17.2777
"SH515220,SH510170,SH510410","煤炭ETF,大宗商品ETF,资源ETF博时",2021-09-10,"2.2398,1.0750,1.2940",2021-09-17,"2.1615,1.0573,1.2420",0.23%,17.3167
"SH512170,SZ159985,SH511030","医疗ETF,豆粕ETF,公司债ETF",2021-09-17,"0.7610,1.3010,5.3509",2021-09-28,"0.7710,1.2710,5.3463",2.16%,17.691
"SZ159928,SH512690,SZ159865","消费ETF,酒ETF,养殖ETF",2021-09-28,"1.1140,0.9046,0.7790",2021-10-12,"1.1550,0.9281,0.8100",2.82%,18.19
"SH513050,SZ159766,SZ159869","中概互联网ETF易方达,旅游ETF,游戏ETF",2021-10-12,"1.4920,0.9860,0.9070",2021-10-19,"1.5220,0.9930,0.9100",-0.95%,18.0176
"SH515220,SZ159930,SZ159755","煤炭ETF,能源ETF,电池ETF",2021-10-19,"2.1080,1.0270,1.3390",2021-10-26,"1.9585,0.9820,1.3960",-2.19%,17.6228
"SH512480,SH515250,SH516520","半导体ETF,智能汽车ETF,智能驾驶ETF",2021-10-26,"1.2570,1.0730,1.1030",2021-11-02,"1.3050,1.0970,1.1270",3.09%,18.1669
"SH512670,SH512660,SZ159869","国防ETF,军工ETF,游戏ETF",2021-11-02,"1.1010,1.3610,0.9410",2021-11-09,"1.1440,1.4030,1.0130",3.22%,18.7521
"SZ159869,SZ159766,SZ159755","游戏ETF,旅游ETF,电池ETF",2021-11-09,"1.0130,0.9900,1.4360",2021-11-16,"1.0800,1.0050,1.3380",0.63%,18.8709
"SH512980,SH516620,SZ159869","传媒ETF,影视ETF,游戏ETF",2021-11-16,"0.7910,1.1200,1.0800",2021-11-23,"0.7760,1.1090,1.0370",-1.90%,18.5122
"SH515250,SH515220,SH516780","智能汽车ETF,煤炭ETF,稀土ETF",2021-11-23,"1.2020,1.6843,1.4510",2021-11-30,"1.1950,1.6469,1.5500",2.38%,18.953
"SH512670,SZ159851,SZ159755","国防ETF,金融科技ETF,电池ETF",2021-11-30,"1.2200,1.1920,1.4500",2021-12-07,"1.1660,1.1780,1.3600",-0.69%,18.8223
"SZ159745,SH515220,SZ159707","建材ETF,煤炭ETF,地产ETF",2021-12-07,"0.9540,1.7929,1.0150",2021-12-14,"0.9460,1.7377,0.9890",1.86%,19.1722
"SH516620,SH512980,SZ159869","影视ETF,传媒ETF,游戏ETF",2021-12-14,"1.1860,0.8110,1.0790",2021-12-21,"1.1960,0.8110,1.0570",-1.52%,18.8804
"SZ159707,SH512200,SH515100","地产ETF,房地产ETF,红利低波100ETF",2021-12-21,"1.0670,0.8290,1.0367",2021-12-28,"1.0320,0.7970,1.0291",2.02%,19.262
"SZ159941,SZ159928,SZ159766","纳指ETF,消费ETF,旅游ETF",2021-12-28,"0.8177,1.2400,0.9790",2022-01-05,"0.8025,1.2190,1.0330",1.49%,19.5484
"SZ159869,SH512980,SZ159865","游戏ETF,传媒ETF,养殖ETF",2022-01-05,"1.1680,0.8920,0.9410",2022-01-12,"1.0870,0.8430,0.9380",-4.16%,18.7349
"SH513060,SZ159892,SH513330","恒生医疗ETF博时,恒生医药ETF,恒生互联网ETF",2022-01-12,"0.6930,0.7960,0.5880",2022-01-19,"0.6680,0.7690,0.5720",1.42%,19.0013
"SH515400,SH512930,SZ159998","大数据ETF,AI人工智能ETF,计算机ETF",2022-01-19,"1.0160,1.4945,1.0990",2022-01-26,"0.9620,1.4003,1.0400",-5.61%,17.9358
"SH511030,SH511360,SZ159972","公司债ETF,短融ETF海富通,5年地债ETF",2022-01-26,"5.8324,104.1740,100.1773",2022-02-09,"5.8385,104.2590,100.7063",0.22%,17.9759
"SZ159985,SH513360,SH515220","豆粕ETF,教育ETF博时,煤炭ETF",2022-02-09,"1.4420,0.4030,1.8057",2022-02-16,"1.4200,0.4100,1.8329",0.68%,18.0977
"SZ159608,SH515030,SH512690","稀有金属ETF,新能源车ETF,酒ETF",2022-02-16,"0.9310,2.0900,0.8850",2022-02-23,"1.0130,2.1930,0.8770",2.65%,18.5766
"SH515400,SH515220,SH512930","大数据ETF,煤炭ETF,AI人工智能ETF",2022-02-23,"0.9490,1.9346,1.4060",2022-03-02,"0.9180,1.9981,1.3612",-0.86%,18.4167
"SH515220,SH515790,SZ159865","煤炭ETF,光伏ETF,养殖ETF",2022-03-02,"1.9981,1.5910,0.8880",2022-03-09,"1.9999,1.5240,0.8240",-4.07%,17.6673
"SZ159985,SH518880,SZ159972","豆粕ETF,黄金ETF,5年地债ETF",2022-03-09,"1.6240,4.0610,100.6545",2022-03-16,"1.6100,3.7960,100.9407",-1.91%,17.3307
"SZ159972,SH511360,SH511030","5年地债ETF,短融ETF海富通,公司债ETF",2022-03-16,"100.9407,104.4220,5.7776",2022-03-23,"101.2919,104.4550,5.7776",0.20%,17.3656
"SH515220,SH513330,SH513130","煤炭ETF,恒生互联网ETF,恒生科技ETF",2022-03-23,"2.0226,0.5000,0.5820",2022-03-30,"2.0526,0.4840,0.5660",2.26%,17.7577
"SZ159707,SZ159865,SH516670","地产ETF,养殖ETF,畜牧养殖ETF",2022-03-30,"1.1130,0.8960,0.9420",2022-04-08,"1.1820,0.8500,0.8980",1.15%,17.9624
"SZ159745,SH515450,SH515600","建材ETF,红利低波50ETF,央企创新ETF",2022-04-08,"0.9750,0.9496,1.2220",2022-04-15,"0.9090,0.9390,1.1950",-0.99%,17.7845
"SH512690,SH515220,SZ159928","酒ETF,煤炭ETF,消费ETF",2022-04-15,"0.7840,2.2133,1.0360",2022-04-22,"0.7720,2.0381,1.0210",-4.75%,16.9391
"SH513080,SZ159985,SH513500","法国CAC40ETF,豆粕ETF,标普500ETF博时",2022-04-22,"1.1770,1.6070,1.3540",2022-04-29,"1.1650,1.6070,1.3400",-2.93%,16.442
"SZ159608,SH513330,SH513130","稀有金属ETF,恒生互联网ETF,恒生科技ETF",2022-04-29,"0.7690,0.4750,0.5600",2022-05-11,"0.7990,0.4400,0.5160",1.05%,16.6139
"SH515790,SH516160,SH516780","光伏ETF,新能源ETF,稀土ETF",2022-05-11,"1.2810,3.2770,1.0340",2022-05-18,"1.3230,3.3741,1.0640",5.30%,17.4942
"SH513130,SH513330,SH513050","恒生科技ETF,恒生互联网ETF,中概互联网ETF易方达",2022-05-18,"0.5460,0.4680,1.0430",2022-05-25,"0.5190,0.4470,0.9980",-6.41%,16.3725
"SH515220,SZ159930,SH518880","煤炭ETF,能源ETF,黄金ETF",2022-05-25,"2.1316,1.0830,3.8870",2022-06-01,"2.2287,1.1270,3.8520",3.39%,16.9271
"SH513130,SH513330,SZ159822","恒生科技ETF,恒生互联网ETF,新经济ETF银华",2022-06-01,"0.5670,0.4880,0.6450",2022-06-09,"0.6010,0.5240,0.6880",7.80%,18.2479
"SH513360,SH513050,SZ159892","教育ETF博时,中概互联网ETF易方达,恒生医药ETF",2022-06-09,"0.3660,1.1610,0.6120",2022-06-16,"0.4400,1.1200,0.5920",1.48%,18.5179
"SH513360,SZ159865,SH516670","教育ETF博时,养殖ETF,畜牧养殖ETF",2022-06-16,"0.4400,0.8370,0.8800",2022-06-23,"0.4030,0.8480,0.9010",3.44%,19.155
"SZ159892,SH513060,SZ159790","恒生医药ETF,恒生医疗ETF博时,碳中和ETF",2022-06-23,"0.6400,0.5560,0.9930",2022-06-30,"0.6740,0.5800,1.0200",4.58%,20.0315
"SZ159766,SZ159995,SZ159707","旅游ETF,芯片ETF,地产ETF",2022-06-30,"1.1230,1.2870,1.0240",2022-07-07,"1.0090,1.2630,0.9720",-2.69%,19.4929
"SZ159615,SH515790,SH516160","恒生生物科技ETF南方,光伏ETF,新能源ETF",2022-07-07,"1.0330,1.7700,4.4999",2022-07-14,"1.0230,1.7690,4.4061",-1.88%,19.1265
"SH511010,SH511260,SH511030","国债ETF,十年国债ETF,公司债ETF",2022-07-14,"125.9541,116.0155,6.3977",2022-07-21,"126.1146,116.1897,6.4119",0.15%,19.1554
"SZ159869,SZ159851,SH513360","游戏ETF,金融科技ETF,教育ETF博时",2022-07-21,"0.8180,0.9550,0.3990",2022-07-28,"0.7950,0.9610,0.4130",-0.25%,19.107
"SZ159707,SZ159985,SH512200","地产ETF,豆粕ETF,房地产ETF",2022-07-28,"0.9690,1.5640,0.7550",2022-08-04,"0.8930,1.5460,0.7010",-5.11%,18.1297
"SH512480,SZ159995,SH588000","半导体ETF,芯片ETF,科创50ETF",2022-08-04,"0.9830,1.2170,1.1670",2022-08-11,"1.0690,1.2880,1.2290",6.51%,19.3108
"SH515790,SH515220,SZ159930","光伏ETF,煤炭ETF,能源ETF",2022-08-11,"1.7580,2.1960,1.1230",2022-08-18,"1.8690,2.2641,1.1530",4.52%,20.1841
"SH515790,SZ159790,SH516160","光伏ETF,碳中和ETF,新能源ETF",2022-08-18,"1.8690,1.0320,4.3446",2022-08-25,"1.7390,0.9740,4.0793",-3.42%,19.493
"SH515220,SZ159930,SZ159985","煤炭ETF,能源ETF,豆粕ETF",2022-08-25,"2.5346,1.2860,1.6560",2022-09-01,"2.3848,1.2300,1.6310",-2.66%,18.9736
"SZ159707,SH512200,SZ159996","地产ETF,房地产ETF,家电ETF",2022-09-01,"0.9710,0.7480,1.1020",2022-09-08,"1.0020,0.7720,1.1020",3.66%,19.6676
"SH515790,SH512670,SZ159611","光伏ETF,国防ETF,电力ETF",2022-09-08,"1.7040,0.9940,0.9770",2022-09-16,"1.5120,1.0010,0.8930",-4.38%,18.8069
"SH511360,SH511010,SH511260","短融ETF海富通,国债ETF,十年国债ETF",2022-09-16,"105.7570,127.2752,117.5484",2022-09-23,"105.7830,127.3293,117.7137",0.08%,18.8217
"SZ159930,SH515220,SH510170","能源ETF,煤炭ETF,大宗商品ETF",2022-09-23,"1.2680,2.4121,0.8990",2022-09-30,"1.2310,2.3576,0.8560",-4.90%,17.8994
"SZ159883,SH512170,SZ159929","医疗器械ETF,医疗ETF,医药ETF",2022-09-30,"0.6250,0.4680,1.5000",2022-10-14,"0.6890,0.5100,1.6420",-0.24%,17.8561
"SZ159992,SZ159929,SH512170","创新药ETF,医药ETF,医疗ETF",2022-10-14,"0.9220,1.6420,0.5100",2022-10-21,"0.9240,1.6250,0.5090",9.01%,19.4654
"SH511360,SZ159972,SH518880","短融ETF海富通,5年地债ETF,黄金ETF",2022-10-21,"105.9180,103.8036,3.7710",2022-10-28,"105.9250,104.0380,3.8200",0.45%,19.5537
"SH513360,SH560080,SH515400","教育ETF博时,中药ETF,大数据ETF",2022-10-28,"0.4120,1.1340,0.7070",2022-11-04,"0.4620,1.1640,0.7470",1.28%,19.8032
"SZ159892,SZ159615,SH513060","恒生医药ETF,恒生生物科技ETF南方,恒生医疗ETF博时",2022-11-04,"0.6200,0.9070,0.5260",2022-11-11,"0.6310,0.9140,0.5380",1.55%,20.111
"SZ159707,SH512200,SH513080","地产ETF,房地产ETF,法国CAC40ETF",2022-11-11,"0.9420,0.7240,1.2450",2022-11-18,"0.9230,0.7170,1.2650",6.91%,21.5002
"SZ159869,SH513360,SH516620","游戏ETF,教育ETF博时,影视ETF",2022-11-18,"0.8100,0.4810,0.9030",2022-11-25,"0.7580,0.4530,0.8500",-4.29%,20.578
"SZ159707,SZ159930,SH515220","地产ETF,能源ETF,煤炭ETF",2022-11-25,"0.9860,1.1600,2.1706",2022-12-02,"0.9930,1.1420,2.1570",4.59%,21.5234
"SH513130,SH513330,SZ159822","恒生科技ETF,恒生互联网ETF,新经济ETF银华",2022-12-02,"0.5190,0.4330,0.6270",2022-12-09,"0.5750,0.4720,0.6690",5.47%,22.7005
"SZ159985,SH512690,SZ159755","豆粕ETF,酒ETF,电池ETF",2022-12-09,"1.9440,0.8500,0.9710",2022-12-16,"1.9160,0.8630,0.9360",0.75%,22.8708
"SH512690,SH512550,SZ159959","酒ETF,富时A50,央企ETF银华",2022-12-16,"0.8630,1.3910,1.2710",2022-12-23,"0.8570,1.3610,1.2240",-2.00%,22.4142
"SH513360,SH513060,SZ159892","教育ETF博时,恒生医疗ETF博时,恒生医药ETF",2022-12-23,"0.5850,0.5870,0.6870",2022-12-30,"0.5270,0.5990,0.7000",-1.02%,22.185
"SZ159859,SZ159611,SZ159992","生物医药ETF,电力ETF,创新药ETF",2022-12-30,"0.5910,0.8630,0.9370",2023-01-09,"0.6250,0.8790,0.9840",4.34%,23.1483
"SH513050,SH512690,SH513330","中概互联网ETF易方达,酒ETF,恒生互联网ETF",2023-01-09,"1.1570,0.9030,0.5070",2023-01-16,"1.1360,0.9360,0.4840",1.80%,23.5649
"SH512070,SH512000,SH512880","证券保险ETF易方达,券商ETF,证券ETF",2023-01-16,"0.6700,0.9090,0.9470",2023-01-30,"0.6680,0.9210,0.9610",4.71%,24.6748
"SZ159852,SH515400,SZ159998","软件ETF,大数据ETF,计算机ETF",2023-01-30,"0.9470,0.8590,0.9070",2023-02-06,"0.9670,0.8820,0.9240",3.42%,25.5191
"SZ159869,SZ159941,SZ159852","游戏ETF,纳指ETF,软件ETF",2023-02-06,"0.8920,0.6540,0.9670",2023-02-13,"0.9290,0.6460,0.9560",0.56%,25.6616
"SH512690,SZ159766,SH515880","酒ETF,旅游ETF,通信ETF",2023-02-13,"0.9510,1.1360,0.9320",2023-02-20,"0.9600,1.1250,0.9230",0.39%,25.7605
"SH560080,SH513360,SH513080","中药ETF,教育ETF博时,法国CAC40ETF",2023-02-20,"1.2560,0.5850,1.4060",2023-02-27,"1.2300,0.5640,1.3770",-0.15%,25.7216
