标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
"SZ159707,SZ159865,SH516670,SH512200,SZ159941","地产ETF,养殖ETF,畜牧养殖ETF,房地产ETF,纳指ETF",2022-03-30,"1.1130,0.8960,0.9420,0.8640,0.7533",2022-04-08,"1.1820,0.8500,0.8980,0.9130,0.7230",1.86%,12.8799
"SH515210,SZ159745,SH515450,SZ159731,SH515600","钢铁ETF,建材ETF,红利低波50ETF,石化ETF,央企创新ETF",2022-04-08,"1.4022,0.9750,0.9496,0.8780,1.2220",2022-04-15,"1.3916,0.9090,0.9390,0.8270,1.1950",-0.98%,12.7533
"SH512690,SH515220,SZ159928,SZ159930,SH510410","酒ETF,煤炭ETF,消费ETF,能源ETF,资源ETF博时",2022-04-15,"0.7840,2.2133,1.0360,1.0880,1.1060",2022-04-22,"0.7720,2.0381,1.0210,1.0190,1.0320",-6.79%,11.8875
"SH513080,SZ159985,SH513500,SH513520,SZ159972","法国CAC40ETF,豆粕ETF,标普500ETF博时,日经ETF,5年地债ETF",2022-04-22,"1.1770,1.6070,1.3540,1.0250,102.0257",2022-04-29,"1.1650,1.6070,1.3400,1.0310,102.0998",-2.11%,11.6371
"SZ159608,SH513330,SH513130,SH513050,SH515030","稀有金属ETF,恒生互联网ETF,恒生科技ETF,中概互联网ETF易方达,新能源车ETF",2022-04-29,"0.7690,0.4750,0.5600,1.0640,1.6870",2022-05-11,"0.7990,0.4400,0.5160,0.9900,1.7740",1.64%,11.8282
"SH515790,SH516160,SH516780,SH588000,SZ159608","光伏ETF,新能源ETF,稀土ETF,科创50ETF,稀有金属ETF",2022-05-11,"1.2810,3.2770,1.0340,1.0450,0.7990",2022-05-18,"1.3230,3.3741,1.0640,1.0570,0.8290",5.30%,12.4548
"SH513130,SH513330,SH513050,SH515220,SH510900","恒生科技ETF,恒生互联网ETF,中概互联网ETF易方达,煤炭ETF,恒生中国企业ETF易方达",2022-05-18,"0.5460,0.4680,1.0430,1.9836,0.7960",2022-05-25,"0.5190,0.4470,0.9980,2.1316,0.7740",-4.00%,11.9563
"SH515220,SZ159930,SH518880,SZ159972,SH511260","煤炭ETF,能源ETF,黄金ETF,5年地债ETF,十年国债ETF",2022-05-25,"2.1316,1.0830,3.8870,102.4685,115.9545",2022-06-01,"2.2287,1.1270,3.8520,102.5908,115.9496",2.14%,12.2118
"SH513130,SH513330,SZ159822,SH513060,SH512690","恒生科技ETF,恒生互联网ETF,新经济ETF银华,恒生医疗ETF博时,酒ETF",2022-06-01,"0.5670,0.4880,0.6450,0.5000,0.8080",2022-06-09,"0.6010,0.5240,0.6880,0.5310,0.8250",6.79%,13.0405
"SH513360,SH513050,SZ159892,SH513060,SH515220","教育ETF博时,中概互联网ETF易方达,恒生医药ETF,恒生医疗ETF博时,煤炭ETF",2022-06-09,"0.3660,1.1610,0.6120,0.5310,2.3676",2022-06-16,"0.4400,1.1200,0.5920,0.5130,2.2804",0.21%,13.0682
"SH513360,SZ159865,SH516670,SZ159851,SZ159996","教育ETF博时,养殖ETF,畜牧养殖ETF,金融科技ETF,家电ETF",2022-06-16,"0.4400,0.8370,0.8800,0.9690,1.0520",2022-06-23,"0.4030,0.8480,0.9010,0.9750,1.1000",1.94%,13.3219
"SZ159892,SH513060,SH562500,SZ159790,SH516160","恒生医药ETF,恒生医疗ETF博时,机器人ETF,碳中和ETF,新能源ETF",2022-06-23,"0.6400,0.5560,0.8060,0.9930,4.1925",2022-06-30,"0.6740,0.5800,0.8200,1.0200,4.2896",4.25%,13.8876
"SZ159766,SZ159995,SZ159707,SH512480,SH515220","旅游ETF,芯片ETF,地产ETF,半导体ETF,煤炭ETF",2022-06-30,"1.1230,1.2870,1.0240,1.0140,2.2623",2022-07-07,"1.0090,1.2630,0.9720,0.9910,2.2160",-2.00%,13.6102
"SZ159615,SH515790,SZ159892,SH516160,SZ159755","恒生生物科技ETF南方,光伏ETF,恒生医药ETF,新能源ETF,电池ETF",2022-07-07,"1.0330,1.7700,0.7100,4.4999,1.3200",2022-07-14,"1.0230,1.7690,0.7020,4.4061,1.2750",-2.57%,13.2598
"SH511010,SH511260,SH511030,SH511360,SZ159972","国债ETF,十年国债ETF,公司债ETF,短融ETF海富通,5年地债ETF",2022-07-14,"125.9541,116.0155,6.3977,105.3740,102.4778",2022-07-21,"126.1146,116.1897,6.4119,105.4450,102.3036",0.05%,13.2664
"SZ159869,SZ159851,SH513360,SH516620,SH513080","游戏ETF,金融科技ETF,教育ETF博时,影视ETF,法国CAC40ETF",2022-07-21,"0.8180,0.9550,0.3990,0.9170,1.1030",2022-07-28,"0.7950,0.9610,0.4130,0.9190,1.1200",0.26%,13.3009
"SZ159707,SZ159985,SH512200,SH515220,SZ159930","地产ETF,豆粕ETF,房地产ETF,煤炭ETF,能源ETF",2022-07-28,"0.9690,1.5640,0.7550,2.2142,1.1200",2022-08-04,"0.8930,1.5460,0.7010,2.0953,1.0770",-4.13%,12.7513
"SH512480,SZ159995,SH588000,SH511010,SH511260","半导体ETF,芯片ETF,科创50ETF,国债ETF,十年国债ETF",2022-08-04,"0.9830,1.2170,1.1670,127.0703,117.2700",2022-08-11,"1.0690,1.2880,1.2290,126.8407,117.0417",3.91%,13.2504
"SH515790,SH515220,SZ159930,SH512670,SH512660","光伏ETF,煤炭ETF,能源ETF,国防ETF,军工ETF",2022-08-11,"1.7580,2.1960,1.1230,1.0340,1.2540",2022-08-18,"1.8690,2.2641,1.1530,1.0110,1.2370",1.67%,13.4719
"SH515790,SZ159790,SH516160,SZ159949,SZ159707","光伏ETF,碳中和ETF,新能源ETF,创业板50ETF,地产ETF",2022-08-18,"1.8690,1.0320,4.3446,1.2270,0.9390",2022-08-25,"1.7390,0.9740,4.0793,1.1780,0.9560",-2.99%,13.0688
"SH515220,SZ159930,SZ159985,SZ159865,SH516670","煤炭ETF,能源ETF,豆粕ETF,养殖ETF,畜牧养殖ETF",2022-08-25,"2.5346,1.2860,1.6560,0.8900,0.9440",2022-09-01,"2.3848,1.2300,1.6310,0.8800,0.9310",-1.27%,12.9028
"SZ159707,SH512200,SZ159996,SZ159883,SZ159852","地产ETF,房地产ETF,家电ETF,医疗器械ETF,软件ETF",2022-09-01,"0.9710,0.7480,1.1020,0.6440,0.7590",2022-09-08,"1.0020,0.7720,1.1020,0.6330,0.7580",2.33%,13.2038
"SH515790,SH512670,SZ159611,SH512660,SH512400","光伏ETF,国防ETF,电力ETF,军工ETF,有色金属ETF",2022-09-08,"1.7040,0.9940,0.9770,1.2060,1.1933",2022-09-16,"1.5120,1.0010,0.8930,1.1810,1.1346",-3.26%,12.7735
"SH511360,SH511010,SH511260,SH511030,SZ159998","短融ETF海富通,国债ETF,十年国债ETF,公司债ETF,计算机ETF",2022-09-16,"105.7570,127.2752,117.5484,6.3841,0.7530",2022-09-23,"105.7830,127.3293,117.7137,6.3810,0.7230",-0.47%,12.7136
"SZ159930,SH515220,SH510170,SH512660,SH518880","能源ETF,煤炭ETF,大宗商品ETF,军工ETF,黄金ETF",2022-09-23,"1.2680,2.4121,0.8990,1.1750,3.7700",2022-09-30,"1.2310,2.3576,0.8560,1.0860,3.7830",-3.89%,12.2191
"SZ159883,SH512170,SZ159929,SZ159837,SZ159992","医疗器械ETF,医疗ETF,医药ETF,生物科技ETF易方达,创新药ETF",2022-09-30,"0.6250,0.4680,1.5000,0.5520,0.8510",2022-10-14,"0.6890,0.5100,1.6420,0.6020,0.9220",-0.31%,12.1814
"SZ159992,SZ159929,SH512170,SZ159837,SZ159859","创新药ETF,医药ETF,医疗ETF,生物科技ETF易方达,生物医药ETF",2022-10-14,"0.9220,1.6420,0.5100,0.6020,0.5840",2022-10-21,"0.9240,1.6250,0.5090,0.6020,0.5770",9.01%,13.2787
"SH511360,SZ159972,SH518880,SZ159667,SZ159959","短融ETF海富通,5年地债ETF,黄金ETF,工业母机ETF,央企ETF银华",2022-10-21,"105.9180,103.8036,3.7710,0.9894,1.2110",2022-10-28,"105.9250,104.0380,3.8200,0.9550,1.1800",0.29%,13.3175
"SH513360,SH560080,SH515400,SZ159852,SZ159851","教育ETF博时,中药ETF,大数据ETF,软件ETF,金融科技ETF",2022-10-28,"0.4120,1.1340,0.7070,0.8170,0.9380",2022-11-04,"0.4620,1.1640,0.7470,0.8570,0.9950",1.37%,13.4995
"SZ159892,SZ159615,SH513060,SZ159766,SZ159608","恒生医药ETF,恒生生物科技ETF南方,恒生医疗ETF博时,旅游ETF,稀有金属ETF",2022-11-04,"0.6200,0.9070,0.5260,1.0470,0.8830",2022-11-11,"0.6310,0.9140,0.5380,1.0370,0.8670",2.19%,13.7948
"SZ159707,SH512200,SH513080,SZ159745,SH513520","地产ETF,房地产ETF,法国CAC40ETF,建材ETF,日经ETF",2022-11-11,"0.9420,0.7240,1.2450,0.7620,1.0610",2022-11-18,"0.9230,0.7170,1.2650,0.7720,1.0640",6.66%,14.7132
"SZ159869,SH513360,SH516620,SH512980,SH513330","游戏ETF,教育ETF博时,影视ETF,传媒ETF,恒生互联网ETF",2022-11-18,"0.8100,0.4810,0.9030,0.6010,0.4250",2022-11-25,"0.7580,0.4530,0.8500,0.5720,0.4000",-4.47%,14.0548
"SZ159707,SZ159930,SH512200,SH515220,SH512890","地产ETF,能源ETF,房地产ETF,煤炭ETF,红利低波ETF华泰柏瑞",2022-11-25,"0.9860,1.1600,0.7510,2.1706,0.8490",2022-12-02,"0.9930,1.1420,0.7740,2.1570,0.8510",5.56%,14.8363
"SH513130,SH513330,SZ159822,SH513050,SH517050","恒生科技ETF,恒生互联网ETF,新经济ETF银华,中概互联网ETF易方达,互联网ETF华泰柏瑞",2022-12-02,"0.5190,0.4330,0.6270,1.0120,0.5770",2022-12-09,"0.5750,0.4720,0.6690,1.0800,0.6090",4.98%,15.5753
"SZ159985,SH512690,SZ159755,SZ159840,SZ159892","豆粕ETF,酒ETF,电池ETF,锂电池ETF工银,恒生医药ETF",2022-12-09,"1.9440,0.8500,0.9710,0.7690,0.7180",2022-12-16,"1.9160,0.8630,0.9360,0.7440,0.6990",-0.17%,15.5492
"SH512690,SZ159766,SH512550,SH511260,SH513310","酒ETF,旅游ETF,富时A50,十年国债ETF,中韩半导体ETF",2022-12-16,"0.8630,1.1450,1.3910,117.0191,0.9945",2022-12-23,"0.8570,1.1280,1.3610,117.2011,0.9560",-0.86%,15.4157
"SH513360,SH513060,SZ159892,SZ159615,SZ159985","教育ETF博时,恒生医疗ETF博时,恒生医药ETF,恒生生物科技ETF南方,豆粕ETF",2022-12-23,"0.5850,0.5870,0.6870,1.0060,1.9330",2022-12-30,"0.5270,0.5990,0.7000,1.0270,2.0100",0.80%,15.5385
"SZ159859,SZ159611,SZ159992,SH512170,SZ159615","生物医药ETF,电力ETF,创新药ETF,医疗ETF,恒生生物科技ETF南方",2022-12-30,"0.5910,0.8630,0.9370,0.5080,1.0270",2023-01-09,"0.6250,0.8790,0.9840,0.5230,1.0910",3.74%,16.1202
"SH513050,SH512690,SH513330,SH513360,SZ159822","中概互联网ETF易方达,酒ETF,恒生互联网ETF,教育ETF博时,新经济ETF银华",2023-01-09,"1.1570,0.9030,0.5070,0.5720,0.7030",2023-01-16,"1.1360,0.9360,0.4840,0.5780,0.7140",2.15%,16.4676
"SH512070,SH512000,SH512880,SH512170,SZ159837","证券保险ETF易方达,券商ETF,证券ETF,医疗ETF,生物科技ETF易方达",2023-01-16,"0.6700,0.9090,0.9470,0.5580,0.6640",2023-01-30,"0.6680,0.9210,0.9610,0.5550,0.6540",4.38%,17.1894
"SZ159852,SH515400,SZ159998,SH512930,SH516780","软件ETF,大数据ETF,计算机ETF,AI人工智能ETF,稀土ETF",2023-01-30,"0.9470,0.8590,0.9070,1.1109,1.1800",2023-02-06,"0.9670,0.8820,0.9240,1.1271,1.1950",3.35%,17.7648
"SZ159869,SZ159941,SZ159852,SZ159851,SH512980","游戏ETF,纳指ETF,软件ETF,金融科技ETF,传媒ETF",2023-02-06,"0.8920,0.6540,0.9670,1.1580,0.6720",2023-02-13,"0.9290,0.6460,0.9560,1.1580,0.6940",0.99%,17.9408
"SH512690,SZ159766,SH515880,SH512480,SZ159995","酒ETF,旅游ETF,通信ETF,半导体ETF,芯片ETF",2023-02-13,"0.9510,1.1360,0.9320,0.9190,1.1050",2023-02-20,"0.9600,1.1250,0.9230,0.8810,1.0590",-1.72%,17.6321
"SH560080,SH513360,SH513080,SZ159972,SH511360","中药ETF,教育ETF博时,法国CAC40ETF,5年地债ETF,短融ETF海富通",2023-02-20,"1.2560,0.5850,1.4060,104.1650,106.5130",2023-02-27,"1.2300,0.5640,1.3770,104.1390,106.5110",-0.09%,17.6161
"SH512670,SH515220,SZ159930,SH510880,SZ159972","国防ETF,煤炭ETF,能源ETF,红利ETF华泰柏瑞,5年地债ETF",2023-02-27,"0.8950,2.1439,1.1390,2.5193,104.1390",2023-03-06,"0.9160,2.0871,1.1370,2.5533,104.1714",1.08%,17.8067
"SH513360,SH515600,SH513130,SH513330,SZ159615","教育ETF博时,央企创新ETF,恒生科技ETF,恒生互联网ETF,恒生生物科技ETF南方",2023-03-06,"0.5910,1.3660,0.5480,0.4520,1.0290",2023-03-13,"0.5530,1.3640,0.5070,0.4200,0.9360",-7.75%,16.4258
"SH515400,SZ159852,SZ159998,SZ159851,SH515880","大数据ETF,软件ETF,计算机ETF,金融科技ETF,通信ETF",2023-03-13,"0.9600,0.9910,0.9800,1.1500,0.9690",2023-03-20,"0.9350,0.9960,0.9800,1.1400,0.9970",4.86%,17.2237
"SZ159869,SH512980,SH516620,SZ159941,SH513310","游戏ETF,传媒ETF,影视ETF,纳指ETF,中韩半导体ETF",2023-03-20,"1.0170,0.7500,1.0460,0.6570,1.0500",2023-03-27,"1.1750,0.8280,1.1090,0.6800,1.0800",9.42%,18.8456
"SZ159869,SZ159852,SZ159998,SH512930,SH515400","游戏ETF,软件ETF,计算机ETF,AI人工智能ETF,大数据ETF",2023-03-27,"1.1750,1.1020,1.0790,1.3460,1.0390",2023-04-03,"1.3120,1.2200,1.1570,1.4069,1.1150",3.08%,19.4252
"SZ159869,SZ159852,SH560800,SZ159995,SH512980","游戏ETF,软件ETF,数字经济ETF,芯片ETF,传媒ETF",2023-04-03,"1.3120,1.2200,0.8460,1.2010,0.8870",2023-04-11,"1.3240,1.0990,0.8240,1.2440,0.8900",2.11%,19.8348
"SH513060,SZ159892,SZ159615,SZ159992,SZ159707","恒生医疗ETF博时,恒生医药ETF,恒生生物科技ETF南方,创新药ETF,地产ETF",2023-04-11,"0.5710,0.6600,0.9660,0.9660,0.9290",2023-04-18,"0.5870,0.6840,1.0020,0.9720,0.9110",2.36%,20.3027
"SZ159930,SH515220,SH510230,SH560860,SH512070","能源ETF,煤炭ETF,金融ETF,工业有色ETF万家,证券保险ETF易方达",2023-04-18,"1.2220,2.0669,0.9599,1.0070,0.6680",2023-04-25,"1.1950,1.9442,0.9389,0.9190,0.6320",-3.27%,19.6389
"SZ159869,SH513080,SH513520,SH511260,SZ159972","游戏ETF,法国CAC40ETF,日经ETF,十年国债ETF,5年地债ETF",2023-04-25,"1.4910,1.5150,1.1170,118.5815,104.9080",2023-05-05,"1.5530,1.4680,1.1360,119.2111,105.0637",2.91%,20.2102
"SH512980,SH512070,SH516620,SH510230,SH560080","传媒ETF,证券保险ETF易方达,影视ETF,金融ETF,中药ETF",2023-05-05,"0.9920,0.6880,1.2210,1.0018,1.3570",2023-05-12,"0.9170,0.6710,1.1830,0.9789,1.3130",-2.00%,19.8058
"SZ159840,SH515030,SH513520,SZ159941,SH513500","锂电池ETF工银,新能源车ETF,日经ETF,纳指ETF,标普500ETF博时",2023-05-12,"0.6660,1.5460,1.1690,0.7120,1.3530",2023-05-19,"0.6690,1.5690,1.3960,0.7490,1.3940",3.40%,20.4791
"SH513520,SH515880,SH513310,SZ159941,SZ159667","日经ETF,通信ETF,中韩半导体ETF,纳指ETF,工业母机ETF",2023-05-19,"1.3960,1.0690,1.1300,0.7490,0.9520",2023-05-26,"1.1860,1.0730,1.1460,0.7520,0.9610",-0.39%,20.3996
"SH515880,SH511360,SH588380,SH513500,SZ159687","通信ETF,短融ETF海富通,双创50ETF,标普500ETF博时,亚太精选ETF南方",2023-05-26,"1.0730,107.3030,0.5920,1.3790,1.0280",2023-06-02,"1.1350,107.3510,0.5930,1.4120,1.0490",1.83%,20.773
"SZ159852,SZ159869,SH513360,SH512980,SH516620","软件ETF,游戏ETF,教育ETF博时,传媒ETF,影视ETF",2023-06-02,"1.0150,1.5210,0.5530,0.9340,1.0950",2023-06-09,"1.0090,1.5540,0.5750,0.9550,1.1280",-0.68%,20.6319
"SH513130,SZ159850,SH512200,SH510900,SZ159707","恒生科技ETF,恒生国企ETF,房地产ETF,恒生中国企业ETF易方达,地产ETF",2023-06-09,"0.5300,0.6350,0.6410,0.8070,0.8330",2023-06-16,"0.5690,0.6600,0.6410,0.8360,0.8350",2.52%,21.152
"SH515880,SZ159663,SZ159667,SH513130,SZ159949","通信ETF,机床ETF,工业母机ETF,恒生科技ETF,创业板50ETF",2023-06-16,"1.2900,1.0310,1.0170,0.5690,0.9630",2023-06-27,"1.2760,1.0300,1.0160,0.5400,0.9270",-0.32%,21.084
"SZ159611,SH562550,SH511090,SH511010,SZ159972","电力ETF,绿电ETF,30年国债ETF,国债ETF,5年地债ETF",2023-06-27,"0.9370,1.0420,94.4682,129.4129,106.3320",2023-07-04,"0.9410,1.0440,94.8800,129.6139,106.4543",0.44%,21.1767
"SZ159985,SH515250,SZ159615,SZ159732,SH512670","豆粕ETF,智能汽车ETF,恒生生物科技ETF南方,消费电子ETF,国防ETF",2023-07-04,"2.0140,0.9510,0.8660,0.7060,0.8290",2023-07-11,"2.0170,0.9570,0.8290,0.7180,0.8140",-0.31%,21.1116
"SZ159766,SZ159930,SH516520,SH516910,SZ159825","旅游ETF,能源ETF,智能驾驶ETF,物流ETF富国,农业ETF",2023-07-11,"0.9240,1.2010,0.9900,0.9790,0.7700",2023-07-18,"0.9000,1.2010,0.9960,0.9790,0.7850",-0.03%,21.1051
"SH513130,SZ159507,SH513310,SH513970,SH517050","恒生科技ETF,电信ETF,中韩半导体ETF,恒生消费ETF,互联网ETF华泰柏瑞",2023-07-18,"0.5590,1.0230,1.2450,0.9190,0.6550",2023-07-25,"0.5430,0.9670,1.1990,0.8980,0.6330",-3.58%,20.3485
"SH512200,SZ159707,SH512690,SZ159615,SZ159643","房地产ETF,地产ETF,酒ETF,恒生生物科技ETF南方,疫苗ETF",2023-07-25,"0.6600,0.8550,0.8260,0.8560,0.8000",2023-08-01,"0.6960,0.8870,0.8430,0.8860,0.8050",8.46%,22.0698
"SH512000,SH512880,SH512070,SH513130,SH513360","券商ETF,证券ETF,证券保险ETF易方达,恒生科技ETF,教育ETF博时",2023-08-01,"0.9650,1.0110,0.7070,0.6030,0.5870",2023-08-08,"1.0120,1.0590,0.7170,0.5970,0.5820",2.81%,22.69
"SH516620,SZ159851,SZ159869,SH512980,SH512880","影视ETF,金融科技ETF,游戏ETF,传媒ETF,证券ETF",2023-08-08,"1.0760,1.2170,1.2380,0.8520,1.0590",2023-08-15,"1.0180,1.1930,1.2050,0.8170,1.0360",-2.78%,22.0596
"SZ159985,SH513290,SH560080,SH511090,SH518880","豆粕ETF,纳指生物科技ETF汇添富,中药ETF,30年国债ETF,黄金ETF",2023-08-15,"2.2370,1.0830,1.2260,96.7018,4.4310",2023-08-22,"2.2720,1.0710,1.1660,97.6390,4.4310",0.12%,22.0871
"SH511090,SH511260,SZ159972,SH511010,SH511030","30年国债ETF,十年国债ETF,5年地债ETF,国债ETF,公司债ETF",2023-08-22,"97.6390,121.6807,107.1409,130.5370,8.3939",2023-08-29,"97.3032,121.2832,107.1260,130.1095,8.3907",-0.17%,22.049
"SH512200,SZ159707,SZ159615,SZ159892,SH513060","房地产ETF,地产ETF,恒生生物科技ETF南方,恒生医药ETF,恒生医疗ETF博时",2023-08-29,"0.6970,0.8880,0.8410,0.5730,0.4900",2023-09-05,"0.6410,0.8390,0.8150,0.5580,0.4760",-0.41%,21.9591
"SH515220,SZ159930,SH510410,SH560860,SH515210","煤炭ETF,能源ETF,资源ETF博时,工业有色ETF万家,钢铁ETF",2023-09-05,"2.0550,1.2490,1.1380,0.8620,1.1869",2023-09-12,"2.0358,1.2470,1.1300,0.8470,1.1502",-1.37%,21.6572
"SZ159883,SZ159892,SH513060,SH518880,SZ159972","医疗器械ETF,恒生医药ETF,恒生医疗ETF博时,黄金ETF,5年地债ETF",2023-09-12,"0.5510,0.5600,0.4760,4.5460,107.0167",2023-09-19,"0.5600,0.5680,0.4810,4.5590,106.8703",0.84%,21.8393
"SZ159992,SZ159837,SH512170,SZ159892,SZ159615","创新药ETF,生物科技ETF易方达,医疗ETF,恒生医药ETF,恒生生物科技ETF南方",2023-09-19,"0.8210,0.5200,0.4100,0.5680,0.8280",2023-09-26,"0.8260,0.5200,0.4090,0.5550,0.8090",-0.39%,21.7533
"SZ159869,SH515880,SZ159663,SZ159667,SH512980","游戏ETF,通信ETF,机床ETF,工业母机ETF,传媒ETF",2023-09-26,"1.0860,1.0960,0.9780,0.9720,0.7700",2023-10-11,"1.0870,1.1320,0.9700,0.9600,0.7690",1.05%,21.9828
"SH513360,SZ159732,SZ159509,SH516520,SH515250","教育ETF博时,消费电子ETF,纳指科技ETF景顺,智能驾驶ETF,智能汽车ETF",2023-10-11,"0.5990,0.6930,0.9770,0.9570,0.8890",2023-10-18,"0.5890,0.6730,0.9710,0.9420,0.8780",1.01%,22.2055
"SH518880,SZ159930,SH515220,SZ159985,SH561580","黄金ETF,能源ETF,煤炭ETF,豆粕ETF,央企红利ETF华泰柏瑞",2023-10-18,"4.5230,1.2530,2.0706,2.2270,0.9098",2023-10-25,"4.5570,1.2120,2.0495,2.2320,0.8825",-1.86%,21.7922
"SH512690,SH511010,SH511030,SZ159901,SH512910","酒ETF,国债ETF,公司债ETF,深证100ETF易方达,中证A100ETF",2023-10-25,"0.7350,129.7981,8.3444,2.4190,0.8843",2023-11-01,"0.7750,130.1321,8.3525,2.4951,0.9032",2.63%,22.3656
"SZ159892,SZ159615,SH513060,SZ159643,SZ159837","恒生医药ETF,恒生生物科技ETF南方,恒生医疗ETF博时,疫苗ETF,生物科技ETF易方达",2023-11-01,"0.5990,0.8710,0.4940,0.8110,0.5500",2023-11-08,"0.6350,0.9210,0.5180,0.8350,0.5700",3.82%,23.2204
"SZ159869,SH512980,SH516620,SZ159852,SH512930","游戏ETF,传媒ETF,影视ETF,软件ETF,AI人工智能ETF",2023-11-08,"1.1450,0.7980,1.0020,0.8010,1.1252",2023-11-15,"1.1020,0.7750,0.9700,0.8160,1.1432",1.54%,23.5784
"SH512670,SZ159509,SZ159638,SH512660,SZ159851","国防ETF,纳指科技ETF景顺,高端装备ETF嘉实,军工ETF,金融科技ETF",2023-11-15,"0.7350,1.0290,0.8130,1.0100,1.1580",2023-11-22,"0.7270,1.0340,0.7980,0.9930,1.1270",0.10%,23.6029
"SH516620,SH512980,SH560080,SZ159865,SH516670","影视ETF,传媒ETF,中药ETF,养殖ETF,畜牧养殖ETF",2023-11-22,"1.0200,0.8040,1.1830,0.6680,0.7210",2023-11-29,"0.9540,0.7570,1.1950,0.6700,0.7220",-0.80%,23.415
"SH515220,SH513310,SH518880,SZ159930,SH510170","煤炭ETF,中韩半导体ETF,黄金ETF,能源ETF,大宗商品ETF",2023-11-29,"2.1732,1.2310,4.5910,1.2430,0.8180",2023-12-06,"2.1567,1.1860,4.5780,1.2280,0.8070",-1.33%,23.1031
"SH516620,SH513290,SZ159608,SZ159972,SH511090","影视ETF,纳指生物科技ETF汇添富,稀有金属ETF,5年地债ETF,30年国债ETF",2023-12-06,"1.0210,1.0360,0.5750,107.0008,96.8107",2023-12-13,"1.0610,1.0650,0.5470,107.1762,97.3895",1.99%,23.5637
"SZ159509,SZ159941,SH513360,SH516800,SH513500","纳指科技ETF景顺,纳指ETF,教育ETF博时,智能制造ETF,标普500ETF博时",2023-12-13,"1.0630,0.9000,0.6470,0.4490,1.5760",2023-12-20,"1.0830,0.9140,0.6130,0.4360,1.6090",0.55%,23.6942
"SH513520,SH513730,SH513970,SH513850,SZ159509","日经ETF,东南亚科技ETF,恒生消费ETF,美国50ETF易方达,纳指科技ETF景顺",2023-12-20,"1.3400,1.0360,0.7720,1.0400,1.0830",2023-12-27,"1.3360,1.0720,0.7670,1.0380,1.0890",2.63%,24.3177
"SH513730,SH513290,SH512670,SH513520,SH517520","东南亚科技ETF,纳指生物科技ETF汇添富,国防ETF,日经ETF,黄金股ETF",2023-12-27,"1.0720,1.1400,0.6790,1.3360,0.9850",2024-01-04,"1.0430,1.1510,0.6810,1.3130,0.9900",-0.73%,24.1395
"SH515220,SZ159930,SH510880,SZ159611,SH512890","煤炭ETF,能源ETF,红利ETF华泰柏瑞,电力ETF,红利低波ETF华泰柏瑞",2024-01-04,"2.2647,1.3100,2.6439,0.9000,0.9460",2024-01-11,"2.2157,1.2750,2.6099,0.8800,0.9300",-0.05%,24.1286
"SH513520,SZ159509,SH515790,SZ159941,SH516160","日经ETF,纳指科技ETF景顺,光伏ETF,纳指ETF,新能源ETF",2024-01-11,"1.4460,1.1030,0.8790,0.9220,2.0639",2024-01-18,"1.4470,1.1010,0.8570,0.9170,2.0445",0.83%,24.3297
"SH511090,SZ159972,SH511260,SH511360,SH511030","30年国债ETF,5年地债ETF,十年国债ETF,短融ETF海富通,公司债ETF",2024-01-18,"100.1560,108.2502,122.9351,108.8150,8.4199",2024-01-25,"101.1748,108.6059,123.0719,108.8620,8.4280",0.31%,24.4062
"SH513850,SH510810,SH513330,SZ159850,SH513050","美国50ETF易方达,上海国企ETF汇添富,恒生互联网ETF,恒生国企ETF,中概互联网ETF易方达",2024-01-25,"1.5390,0.6968,0.3200,0.5430,0.8990",2024-02-01,"1.1380,0.6608,0.3010,0.5150,0.8460",-6.97%,22.7044
"SH511090,SH518880,SH511260,SZ159972,SH511010","30年国债ETF,黄金ETF,十年国债ETF,5年地债ETF,国债ETF",2024-02-01,"103.1421,4.6680,123.7881,108.9000,132.0876",2024-02-08,"103.4498,4.6620,123.8698,109.0465,132.2078",0.01%,22.7074
"SH588190,SH516780,SZ159643,SZ159992,SH510500","科创100ETF,稀土ETF,疫苗ETF,创新药ETF,中证500ETF",2024-02-08,"0.7910,0.8140,0.6950,0.6980,5.0446",2024-02-23,"0.8090,0.8200,0.7000,0.7070,5.0753",1.27%,22.9956
"SH563300,SZ159851,SH516620,SH513520,SH512690","中证2000ETF,金融科技ETF,影视ETF,日经ETF,酒ETF",2024-02-23,"0.8560,0.9330,0.8770,1.5450,0.6710",2024-03-01,"0.8820,0.9800,0.9140,1.5760,0.6720",3.74%,23.855
"SZ159998,SH515400,SH560800,SZ159995,SZ159852","计算机ETF,大数据ETF,数字经济ETF,芯片ETF,软件ETF",2024-03-01,"0.7940,0.7640,0.6030,0.8990,0.7050",2024-03-08,"0.7720,0.7360,0.5910,0.8890,0.6780",-0.54%,23.7252
"SH517520,SH561330,SH512400,SH510410,SH518880","黄金股ETF,矿业ETF,有色金属ETF,资源ETF博时,黄金ETF",2024-03-08,"1.0870,0.9230,0.9652,1.2190,4.8810",2024-03-15,"1.1280,0.9710,1.0112,1.2050,4.8990",0.39%,23.8169
"SZ159992,SZ159766,SZ159985,SH513970,SH515250","创新药ETF,旅游ETF,豆粕ETF,恒生消费ETF,智能汽车ETF",2024-03-15,"0.7420,0.7280,2.1670,0.8140,0.8070",2024-03-22,"0.7110,0.7170,2.1920,0.8010,0.8120",1.54%,24.1838
